Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.259,0.0293,0.0342,0.0342,0.0244,6.586452
0.0293,0.0196,0.0244,0.0244,0.0196,6.587836
0.0196,0.0244,0.0244,0.0196,0.0293,6.58908
0.0391,0.0293,0.0244,0.0196,0.0391,6.590308
0.044,0.0244,0.044,0.0244,0.0244,6.599252
0.0244,0.0391,0.0244,0.0342,0.044,6.619012
0.0684,0.0391,0.044,0.0489,0.0196,6.638772
0.044,0.0244,0.044,0.0342,0.0196,6.660612
0.0196,0.0391,0.0196,0.0538,0.0391,6.680372
0.0244,0.0244,0.0293,0.0342,0.0293,6.701172
0.0391,0.0489,0.0342,0.0342,0.0342,6.720932
0.0342,0.0196,0.0391,0.0293,0.0244,6.741732
0.0293,0.044,0.0489,0.0196,0.044,6.761492
0.0391,0.0244,0.0391,0.0196,0.0293,6.782292
0.0342,0.0244,0.0293,0.0244,0.0196,6.802052
0.0196,0.044,0.0293,0.0196,0.0635,6.821812
0.044,0.0293,0.0489,0.044,0.0293,6.842612
0.0244,0.0244,0.044,0.0244,0.0293,6.863412
0.0293,0.0391,0.0293,0.0293,0.0244,6.883172
0.0244,0.0293,0.0244,0.0244,0.0293,6.902932
0.044,0.0196,0.0342,0.0391,0.0244,6.922692
0.0244,0.0342,0.0244,0.0196,0.0342,6.942452
0.0293,0.0293,0.044,0.0342,0.0293,6.962212
0.0293,0.0342,0.0489,0.0244,0.0391,6.981972
0.0684,0.0391,0.088,0.0538,0.0244,7.002772
0.0391,0.0929,0.0342,0.0244,0.0293,7.025652
0.0293,0.0489,0.0244,0.0244,0.0635,7.046452
0.0342,0.044,0.0196,0.0391,0.0147,7.068292
0.0342,0.0196,0.0196,0.0293,0.0244,7.088052
0.0293,0.0196,0.0293,0.0244,0.0293,7.107812
0.0342,0.0196,0.0244,0.0293,0.0244,7.127572
0.0342,0.0587,0.0538,0.044,0.0244,7.147332
0.0391,0.0196,0.0293,0.0244,0.0293,7.169172
0.0293,0.0293,0.0342,0.0196,0.0342,7.188932
0.0293,0.0196,0.0293,0.0538,0.0244,7.208692
0.0244,0.0244,0.0342,0.0196,0.044,7.229492
0.0196,0.0293,0.0293,0.0196,0.0391,7.249252
0.044,0.0244,0.0293,0.0293,0.0196,7.269012
0.0196,0.044,0.0293,0.0293,0.0293,7.288772
0.0293,0.0587,0.0489,0.0391,0.0196,7.308532
0.0391,0.0391,0.0244,0.0342,0.0244,7.330372
0.0342,0.0538,0.0489,0.0733,0.0244,7.350132
0.0831,0.0196,0.0196,0.1026,0.0635,7.373012
0.0635,0.0391,0.0391,0.0293,0.0342,7.395892
0.0196,0.0293,0.0391,0.0244,0.0244,7.416692
0.0196,0.0293,0.0244,0.0342,0.0293,7.436452
0.0244,0.0196,0.0293,0.0196,0.0244,7.456212
0.0342,0.0196,0.0244,0.0244,0.0244,7.475972
0.0244,0.0342,0.0244,0.0342,0.0244,7.495732
0.0244,0.0342,0.0293,0.0342,0.0342,7.515492
0.044,0.0342,0.0244,0.0196,0.0196,7.535252
0.0293,0.0244,0.0293,0.0342,0.0489,7.555012
0.0391,0.0196,0.044,0.0244,0.0342,7.575812
0.0342,0.0293,0.0244,0.0342,0.0244,7.595572
0.0293,0.0391,0.0244,0.0391,0.0293,7.615332
0.0391,0.0196,0.0293,0.0244,0.0293,7.635092
0.0293,0.0342,0.0391,0.0293,0.044,7.654852
0.0293,0.0342,0.0293,0.0293,0.0733,7.674612
0.0733,0.044,0.0391,0.0391,0.0733,7.695412
0.0244,0.0929,0.0733,0.0293,0.0587,7.717252
0.0733,0.0196,0.0342,0.0293,0.0244,7.740132
0.0538,0.0538,0.0196,0.0538,0.0342,7.760932
0.0244,0.0196,0.0293,0.0244,0.0293,7.783812
0.0342,0.0342,0.0244,0.0244,0.0293,7.803572
0.0391,0.0196,0.0293,0.0196,0.0244,7.823332
0.0196,0.0293,0.0244,0.0293,0.0293,7.843092
0.0196,0.0293,0.0244,0.0342,0.0244,7.862852
0.0244,0.0342,0.0342,0.0293,0.0342,7.882612
0.0244,0.0293,0.0293,0.0244,0.0196,7.902372
0.0293,0.0342,0.0244,0.0196,0.0244,7.922132
0.0342,0.0244,0.0196,0.0196,0.0293,7.941892
0.0293,0.0196,0.0342,0.0196,0.044,7.961652
0.0342,0.0293,0.0293,0.0196,0.0244,7.981412
0.044,0.0244,0.0293,0.0293,0.0293,8.001172
0.0391,0.0196,0.0342,0.0147,0.0342,8.020932
0.044,0.0293,0.0391,0.044,0.0342,8.040692
0.0538,0.0293,0.0538,0.044,0.0684,8.060452
0.0293,0.088,0.0538,0.0733,0.0391,8.083332
0.0831,0.0538,0.0733,0.0244,0.044,8.106212
0.0342,0.0733,0.0489,0.0293,0.0733,8.129092
0.0293,0.0342,0.0391,0.0196,0.0293,8.151972
0.0293,0.0342,0.0342,0.0244,0.0293,8.171732
0.0244,0.0244,0.0293,0.0293,0.0293,8.191492
0.0293,0.0196,0.0293,0.0244,0.0244,8.211252
0.0244,0.044,0.0293,0.0293,0.0244,8.231012
0.0293,0.0147,0.0244,0.0244,0.0342,8.250772
0.0196,0.0342,0.0342,0.0196,0.0244,8.270532
0.0489,0.0244,0.0293,0.0244,0.0196,8.290292
0.0342,0.0147,0.0293,0.0196,0.0244,8.311092
0.0244,0.0244,0.0244,0.0293,0.0293,8.330852
0.0244,0.0244,0.0293,0.0342,0.0244,8.350612
0.0391,0.0342,0.0342,0.0244,0.0342,8.370372
0.0538,0.044,0.0293,0.044,0.0733,8.390132
0.0196,0.0244,0.0391,0.0929,0.0538,8.411972
0.0684,0.0489,0.0196,0.0342,0.0244,8.433812
0.0293,0.044,0.0391,0.0391,0.0538,8.455652
0.044,0.0342,0.0196,0.0391,0.0391,8.476452
0.0391,0.0342,0.0293,0.0391,0.0342,8.496212
0.0244,0.0391,0.044,0.0196,0.0342,8.515972
0.0244,0.0244,0.0196,0.0342,0.0391,8.535732
0.0538,0.0391,0.0293,0.044,0.0244,8.555492
0.0147,0.0244,0.0244,0.0196,0.0196,8.576292
0.0293,0.0342,0.0196,0.0244,0.0244,8.596052
0.0196,0.0342,0.0293,0.0196,0.0342,8.615812
0.0342,0.0342,0.0342,0.0293,0.0342,8.635572
0.0293,0.0196,0.0244,0.0293,0.0244,8.655332
0.0293,0.0342,0.0489,0.0342,0.0196,8.675092
0.0342,0.0293,0.0293,0.0293,0.0244,8.695892
0.0244,0.0196,0.0196,0.0293,0.0196,8.715652
0.0489,0.0293,0.044,0.0244,0.0098,8.735412
0.0733,0.0538,0.0391,0.0635,0.0391,8.756212
0.0587,0.0733,0.0733,0.0293,0.0391,8.779092
0.044,0.044,0.0489,0.0391,0.0391,8.801972
0.0244,0.0391,0.0391,0.0538,0.0342,8.822772
0.0293,0.0293,0.0196,0.0293,0.0244,8.843572
0.0293,0.0293,0.0342,0.0293,0.0293,8.863332
0.0342,0.0293,0.0293,0.0293,0.044,8.883092
0.0293,0.0293,0.0342,0.0342,0.0391,8.902852
0.0342,0.0244,0.0342,0.0244,0.044,8.922612
0.044,0.0244,0.0293,0.0293,0.0342,8.942372
0.0391,0.0538,0.0342,0.044,0.0196,8.962132
0.0342,0.0293,0.0391,0.0342,0.0293,8.982932
0.0244,0.0293,0.0293,0.0391,0.0293,9.002692
0.0244,0.0196,0.0244,0.0244,0.0244,9.022452
0.0342,0.0196,0.0293,0.0244,0.0293,9.042212
0.0196,0.0342,0.0342,0.0244,0.0147,9.061972
0.0489,0.0196,0.0342,0.0196,0.0293,9.081732
0.0342,0.0489,0.0733,0.0196,0.0196,9.102532
0.0244,0.0391,0.0538,0.0635,0.0733,9.124372
0.0391,0.0196,0.0391,0.0538,0.0196,9.147252
0.0293,0.0391,0.0196,0.0196,0.0342,9.168052
0.0293,0.0342,0.0244,0.0342,0.0196,9.187812
0.0293,0.0293,0.0196,0.0342,0.0342,9.207572
0.0293,0.0342,0.0342,0.0391,0.0196,9.227332
0.0244,0.0244,0.0244,0.0196,0.0244,9.247092
0.0342,0.0293,0.0196,0.0196,0.0293,9.266852
0.0293,0.0244,0.0342,0.0244,0.0391,9.286612
0.0244,0.0293,0.0244,0.0196,0.0391,9.306372
0.0293,0.0244,0.0538,0.0244,0.0293,9.326132
0.0342,0.0244,0.0244,0.0244,0.0244,9.346932
0.0196,0.044,0.0538,0.0196,0.0391,9.366692
0.044,0.0293,0.0244,0.0293,0.0244,9.387492
0.0244,0.0244,0.0147,0.0244,0.0342,9.407252
0.0196,0.0538,0.0293,0.0391,0.0635,9.427012
0.0538,0.0196,0.044,0.0293,0.0635,9.448852
0.0293,0.044,0.0391,0.0635,0.0635,9.470692
0.0538,0.0244,0.0244,0.0293,0.044,9.492532
0.0489,0.0635,0.0391,0.0538,0.0293,9.513332
0.0293,0.0391,0.0196,0.0244,0.0342,9.536212
0.0489,0.0293,0.0293,0.0196,0.0244,9.55598
0.0293,0.0342,0.0244,0.0244,0.0342,9.576772
0.0293,0.0244,0.0293,0.0391,0.0293,9.596532
0.0244,0.0342,0.0342,0.0293,0.0244,9.616292
0.0635,0.0391,0.0244,0.0489,0.0538,9.636052
0.0391,0.0342,0.044,0.0391,0.044,9.658932
0.0391,0.0244,0.0196,0.0342,0.0244,9.678692
0.0244,0.0342,0.0244,0.0391,0.0293,9.698452
0.0391,0.0244,0.0391,0.0196,0.0489,9.718212
0.0391,0.0293,0.0391,0.0244,0.0244,9.739012
0.0244,0.0244,0.0391,0.0293,0.0342,9.758772
0.0342,0.0196,0.044,0.0635,0.0293,9.778532
0.0684,0.0391,0.0391,0.0342,0.0635,9.799332
0.0196,0.0489,0.0196,0.0244,0.0587,9.821172
0.0244,0.0391,0.0538,0.0635,0.0244,9.843012
0.0391,0.0244,0.0196,0.0293,0.0342,9.864852
0.0244,0.0196,0.0244,0.0342,0.0342,9.884612
0.0244,0.0342,0.0196,0.0196,0.0342,9.904372
0.0244,0.0244,0.0342,0.0244,0.0391,9.924132
0.0293,0.0342,0.0244,0.0293,0.0196,9.943892
0.0342,0.0293,0.0244,0.0196,0.0244,9.963652
0.0196,0.0244,0.0196,0.0244,0.0196,9.983412
0.0293,0.0244,0.0293,0.0293,0.0293,10.003172
0.0244,0.044,0.0196,0.0244,0.0293,10.023972
0.0391,0.044,0.0293,0.0489,0.0733,10.044772
0.0342,0.0342,0.0293,0.0293,0.0244,10.067652
0.0293,0.0196,0.0293,0.0342,0.044,10.08846
0.0293,0.0098,0.0342,0.0196,0.0196,10.109252
0.0244,0.044,0.0342,0.0391,0.044,10.130052
0.0489,0.0293,0.044,0.0635,0.044,10.150852
0.1124,0.0831,0.0342,0.0733,0.0342,10.173732
0.0342,0.1075,0.0293,0.044,0.0538,10.197652
0.0196,0.0196,0.0196,0.0244,0.0293,10.220532
0.0293,0.0293,0.0244,0.0244,0.0098,10.241332
