Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.0782,0.132,0.1124,0.1026,0.0782,12.067572
0.1173,0.0978,0.0978,0.088,0.1075,12.093572
0.0782,0.0831,0.088,0.0978,0.1369,12.119572
0.088,0.088,0.1075,0.0929,0.2004,12.145572
0.088,0.0929,0.1026,0.1075,0.088,12.171572
0.0831,0.0733,0.0782,0.0929,0.1271,12.197572
0.1075,0.0929,0.0782,0.1808,0.0733,12.223572
0.1222,0.1026,0.0929,0.1173,0.1515,12.249572
0.1173,0.1173,0.088,0.132,0.1124,12.275572
0.2444,0.1271,0.0782,0.1271,0.0782,12.301572
0.0978,0.1075,0.0929,0.1564,0.0733,12.327572
0.0978,0.1173,0.1466,0.0831,0.1026,12.353572
0.0733,0.1026,0.1417,0.0929,0.1026,12.379572
0.0831,0.0782,0.0782,0.0733,0.1075,12.405572
0.088,0.0831,0.0684,0.1075,0.0929,12.431572
0.0733,0.0831,0.088,0.0733,0.0684,12.457572
0.0782,0.1124,0.1026,0.0782,0.0831,12.483572
0.1026,0.0782,0.0684,0.0831,0.0831,12.509572
0.0978,0.1075,0.0782,0.0684,0.1075,12.535572
0.0684,0.0831,0.0929,0.0831,0.088,12.561572
0.0782,0.0831,0.132,0.1711,0.1173,12.587572
0.0733,0.0782,0.088,0.1466,0.1271,12.613572
0.0831,0.0978,0.0978,0.088,0.1026,12.639572
0.1711,0.1906,0.1857,0.1271,0.1369,12.665572
0.088,0.1222,0.176,0.132,0.2053,12.691572
0.0929,0.1222,0.1075,0.1369,0.0978,12.717572
0.0929,0.0831,0.0831,0.1222,0.1026,12.743572
0.088,0.0733,0.0978,0.0831,0.0635,12.769572
0.088,0.0782,0.088,0.0831,0.0635,12.795572
0.088,0.0978,0.0782,0.0782,0.0635,12.821572
0.0782,0.0733,0.0929,0.088,0.0831,12.847572
0.1222,0.0782,0.0929,0.1124,0.0733,12.873572
0.0831,0.1026,0.0733,0.0684,0.0782,12.899572
0.0929,0.0635,0.0733,0.0978,0.0831,12.925572
0.088,0.0782,0.0733,0.0733,0.0684,12.951572
0.0733,0.0978,0.1026,0.0929,0.1613,12.977572
0.0782,0.0782,0.1075,0.0978,0.0978,13.003572
0.1369,0.1124,0.1417,0.0831,0.1222,13.029572
0.1613,0.1417,0.1173,0.0929,0.0733,13.055572
0.1515,0.0684,0.0782,0.0733,0.1222,13.081572
0.1173,0.0929,0.088,0.132,0.1222,13.107572
0.1222,0.1515,0.1124,0.0929,0.132,13.133572
0.0831,0.0782,0.0831,0.0733,0.088,13.159572
0.0929,0.0831,0.1026,0.0782,0.1026,13.185572
0.0733,0.0831,0.0684,0.1026,0.0733,13.211572
0.088,0.132,0.0782,0.0831,0.1026,13.237572
0.1222,0.1515,0.0831,0.0831,0.088,13.263572
0.0929,0.0782,0.0978,0.0831,0.0782,13.289572
0.0733,0.0733,0.0929,0.0929,0.0782,13.315572
0.1075,0.0782,0.088,0.088,0.0978,13.341572
0.0978,0.1173,0.1222,0.1271,0.1222,13.367572
0.1466,0.1466,0.1417,0.1222,0.0978,13.393572
0.1369,0.1711,0.1613,0.1222,0.1662,13.419572
0.0978,0.1026,0.0929,0.1075,0.1369,13.445572
0.0733,0.1075,0.1515,0.1417,0.0782,13.471572
0.1515,0.0733,0.0733,0.088,0.1026,13.497572
0.1075,0.1515,0.088,0.1369,0.1369,13.523572
0.0978,0.1026,0.0782,0.0929,0.1075,13.54958
0.088,0.088,0.0929,0.1026,0.088,13.575572
0.0978,0.1075,0.0733,0.1124,0.1075,13.601572
0.0831,0.0831,0.0684,0.088,0.1222,13.627572
0.0684,0.1369,0.1417,0.0978,0.1075,13.653572
0.0978,0.0929,0.0782,0.1222,0.1075,13.679572
0.0733,0.0782,0.0733,0.0782,0.0978,13.705572
0.0782,0.0684,0.0978,0.088,0.0929,13.731572
0.0635,0.0978,0.1124,0.0635,0.0733,13.757572
0.0831,0.0733,0.0733,0.0684,0.0831,13.783572
0.1026,0.1613,0.0831,0.0733,0.0782,13.809572
0.088,0.1026,0.0684,0.1222,0.0782,13.835572
0.1075,0.0831,0.1222,0.1417,0.132,13.861572
0.1662,0.1026,0.0782,0.1808,0.1173,13.887572
0.1222,0.0978,0.1075,0.1466,0.088,13.913572
0.0782,0.0782,0.1613,0.0929,0.1026,13.939572
0.0831,0.132,0.0733,0.0978,0.1026,13.965572
0.1417,0.1124,0.1222,0.1417,0.1466,13.991572
0.0831,0.0831,0.0831,0.088,0.0733,14.017572
0.1222,0.132,0.1222,0.1124,0.0831,14.043572
0.0782,0.0978,0.088,0.0831,0.132,14.069572
0.0684,0.0733,0.0831,0.088,0.0831,14.095572
0.0929,0.088,0.0782,0.1026,0.0831,14.121572
0.1075,0.1075,0.0782,0.088,0.1075,14.147572
0.1222,0.0929,0.1026,0.0929,0.0684,14.173572
0.0733,0.0929,0.1075,0.0831,0.0929,14.199572
0.1857,0.1271,0.1466,0.1417,0.1711,14.225572
0.1564,0.0733,0.1124,0.0831,0.0978,14.251572
0.1222,0.1124,0.1026,0.0831,0.1906,14.277572
0.1808,0.132,0.0733,0.1271,0.132,14.303572
0.1271,0.0733,0.0831,0.0831,0.132,14.329572
0.1222,0.1417,0.1564,0.1662,0.1662,14.355572
0.132,0.0978,0.088,0.0684,0.0733,14.381572
0.0782,0.0733,0.0782,0.0733,0.0733,14.407572
0.0635,0.0831,0.0684,0.0831,0.088,14.433572
0.0733,0.0782,0.0782,0.0635,0.1026,14.459572
0.0782,0.088,0.1515,0.0635,0.1222,14.485572
0.0733,0.0831,0.0929,0.0684,0.0733,14.511572
0.088,0.1026,0.0733,0.0929,0.0733,14.537572
0.0782,0.0782,0.132,0.1075,0.1222,14.563572
0.132,0.1662,0.1173,0.1711,0.0684,14.589572
0.1124,0.0929,0.088,0.1222,0.1222,14.615572
0.1026,0.1466,0.1515,0.1515,0.2444,14.641572
0.0782,0.0929,0.132,0.1075,0.0929,14.667572
0.0831,0.1613,0.0978,0.1222,0.1222,14.693572
0.1173,0.1222,0.0831,0.0929,0.0733,14.719572
0.0929,0.0733,0.0782,0.088,0.0782,14.745572
0.0733,0.1222,0.0929,0.0831,0.1173,14.771572
0.0684,0.0684,0.1026,0.0733,0.0733,14.797572
0.0733,0.0831,0.0782,0.0929,0.0733,14.823572
0.0782,0.0733,0.1271,0.1026,0.088,14.849572
0.1222,0.088,0.088,0.1026,0.1173,14.875572
0.088,0.0782,0.0733,0.0733,0.0635,14.901572
0.132,0.0978,0.1173,0.1124,0.132,14.927572
0.1075,0.0978,0.1222,0.0782,0.132,14.953572
0.1124,0.132,0.0733,0.0782,0.1026,14.979572
0.1466,0.2053,0.1564,0.1173,0.088,15.005572
0.0929,0.1124,0.0978,0.1026,0.1369,15.031572
0.176,0.1075,0.1222,0.1466,0.1026,15.057572
0.0684,0.088,0.1075,0.1075,0.1026,15.083572
0.0782,0.0684,0.0733,0.0929,0.0782,15.109572
0.1075,0.0978,0.1075,0.1515,0.0929,15.135572
0.1075,0.0978,0.088,0.0733,0.0929,15.161572
0.0978,0.1075,0.0635,0.0782,0.088,15.187572
0.0929,0.0831,0.1026,0.0929,0.0684,15.21358
0.088,0.0684,0.0831,0.0733,0.0831,15.239572
0.0831,0.0684,0.0733,0.0684,0.0684,15.265572
0.1124,0.0733,0.0929,0.1124,0.0782,15.291572
0.1906,0.1466,0.1613,0.132,0.0782,15.317572
0.1222,0.088,0.088,0.0684,0.0733,15.343572
0.0831,0.088,0.0978,0.0831,0.0929,15.369572
0.1026,0.0733,0.0684,0.0978,0.1222,15.395572
0.1173,0.0929,0.1222,0.0831,0.132,15.421572
0.0831,0.0929,0.0782,0.1613,0.1906,15.447572
0.1173,0.0978,0.0978,0.0733,0.0684,15.473572
0.0929,0.0929,0.1026,0.1124,0.0684,15.499572
0.0684,0.1173,0.0782,0.0733,0.1271,15.525572
0.088,0.0782,0.1515,0.0733,0.0733,15.551572
0.0733,0.0733,0.1124,0.0782,0.0733,15.577572
0.0733,0.0635,0.0733,0.0684,0.0733,15.603572
0.0782,0.0733,0.0635,0.0635,0.0733,15.629572
0.0978,0.1173,0.1271,0.0929,0.088,15.655572
0.1026,0.132,0.1222,0.0978,0.132,15.681572
0.0782,0.1075,0.1124,0.0929,0.0978,15.707572
0.0929,0.0782,0.0782,0.1417,0.1222,15.733572
0.0733,0.1075,0.0929,0.1026,0.0733,15.759572
0.1466,0.1613,0.088,0.0978,0.088,15.785572
0.0684,0.0733,0.0635,0.0733,0.088,15.811572
0.0733,0.0733,0.0635,0.0635,0.0733,15.837572
0.0733,0.088,0.0782,0.0587,0.0782,15.863572
0.0684,0.0684,0.0635,0.0733,0.0831,15.889572
0.0733,0.0733,0.0733,0.0684,0.0635,15.915572
0.0684,0.0831,0.0782,0.0733,0.0733,15.941572
0.0684,0.0782,0.0733,0.0684,0.0782,15.967572
0.0831,0.0684,0.0635,0.0733,0.0684,15.993572
0.0978,0.0782,0.0831,0.0782,0.1124,16.019572
0.0684,0.0684,0.0733,0.088,0.0831,16.045572
0.088,0.0831,0.0929,0.0929,0.0733,16.071572
0.1026,0.088,0.1075,0.1026,0.0733,16.097572
0.0684,0.0733,0.0782,0.0684,0.0831,16.123572
0.0831,0.0733,0.088,0.0635,0.0684,16.149572
0.0684,0.0684,0.0684,0.0831,0.0831,16.175572
0.0684,0.0684,0.0684,0.0733,0.0733,16.201572
0.0733,0.0831,0.0831,0.0684,0.0684,16.227572
0.0684,0.0782,0.0782,0.0929,0.0782,16.253572
0.0635,0.0733,0.0684,0.0684,0.0733,16.279572
0.0733,0.088,0.0733,0.0635,0.0831,16.305572
0.0733,0.0733,0.0635,0.0733,0.0782,16.331572
0.0733,0.0831,0.0733,0.0684,0.0929,16.357572
0.0929,0.0733,0.0929,0.1564,0.1124,16.383572
0.0635,0.0684,0.0978,0.1075,0.1026,16.409572
0.2102,0.2004,0.1026,0.1271,0.1369,16.435572
0.1564,0.2102,0.1711,0.1515,0.0782,16.461572
0.2248,0.1662,0.1466,0.088,0.0831,16.487572
0.1173,0.1026,0.0782,0.1222,0.1075,16.513572
0.0929,0.1026,0.088,0.0978,0.088,16.539572
0.0831,0.0978,0.0782,0.0733,0.0782,16.565572
0.0978,0.0978,0.0733,0.0733,0.0684,16.591572
0.0978,0.0782,0.0831,0.0782,0.1075,16.617572
0.088,0.1075,0.0929,0.0782,0.088,16.643572
0.1417,0.1222,0.0831,0.1222,0.1173,16.669572
0.176,0.0782,0.0978,0.0978,0.1271,16.695572
0.1026,0.0782,0.0831,0.1026,0.0782,16.721572
0.1417,0.1026,0.1369,0.1124,0.1026,16.747572
0.1026,0.0733,0.1026,0.1222,0.0978,16.773572
0.0782,0.1026,0.088,0.088,0.0929,16.799572
0.0929,0.1124,0.1124,0.0978,0.1369,16.825572
0.1271,0.132,0.1613,0.0929,0.0782,16.851572
0.1075,0.1564,0.0929,0.1515,0.0733,16.87758
0.0782,0.2395,0.0733,0.0831,0.1173,16.903572
0.0733,0.0929,0.0831,0.1026,0.0929,16.929572
0.1124,0.088,0.1906,0.0733,0.0782,16.955572
0.0733,0.0733,0.0733,0.0978,0.0978,16.981572
0.0782,0.088,0.0733,0.0684,0.0635,17.007572
0.0929,0.0978,0.0831,0.0684,0.0684,17.033572
0.1075,0.0684,0.0684,0.0733,0.0782,17.059572
0.088,0.1124,0.0733,0.0831,0.0733,17.085572
0.1515,0.1222,0.0929,0.1417,0.088,17.111572
0.0929,0.0782,0.088,0.088,0.1124,17.137572
0.088,0.1369,0.1026,0.1271,0.1173,17.163572
0.1026,0.1417,0.1222,0.1173,0.1808,17.189572
0.0978,0.0831,0.1173,0.088,0.0782,17.215572
0.1173,0.0782,0.0782,0.0684,0.088,17.241572
0.1026,0.0929,0.0831,0.0978,0.0831,17.267572
0.1222,0.0782,0.0831,0.0733,0.0929,17.293572
0.1906,0.088,0.1613,0.1173,0.0782,17.319572
0.1124,0.1124,0.0978,0.176,0.1417,17.345572
0.0929,0.0684,0.1173,0.132,0.088,17.371572
0.1711,0.1026,0.132,0.1417,0.0831,17.397572
0.0684,0.1075,0.1124,0.088,0.0733,17.423572
0.1026,0.1222,0.1173,0.1075,0.1222,17.449572
0.1124,0.1369,0.0929,0.088,0.0929,17.475572
0.1173,0.1466,0.1515,0.088,0.1124,17.501572
0.1515,0.088,0.0684,0.1222,0.1222,17.527572
0.1515,0.0831,0.132,0.0929,0.0929,17.553572
0.1124,0.132,0.1075,0.176,0.088,17.579572
0.1662,0.0978,0.1124,0.0831,0.0782,17.605572
0.0929,0.0978,0.0831,0.0978,0.0782,17.631572
0.0684,0.0782,0.1026,0.0782,0.0733,17.657572
0.0684,0.0831,0.0929,0.0684,0.0782,17.683572
0.0831,0.1222,0.088,0.0684,0.088,17.709572
0.0782,0.0733,0.0929,0.0733,0.0831,17.735572
0.0831,0.1417,0.0929,0.1026,0.132,17.761572
0.1026,0.0929,0.0782,0.1173,0.0684,17.787572
0.1124,0.1026,0.0733,0.088,0.0831,17.813572
0.0929,0.0782,0.088,0.1026,0.1564,17.839572
0.132,0.0733,0.0978,0.0782,0.1271,17.865572
0.0733,0.132,0.0929,0.0831,0.0929,17.891572
0.1222,0.1026,0.0929,0.0929,0.088,17.917572
0.088,0.0929,0.0733,0.1075,0.1026,17.943572
0.1222,0.1613,0.0929,0.088,0.0831,17.969572
0.0782,0.1124,0.1124,0.1075,0.1515,17.995572
0.1369,0.1711,0.1662,0.1711,0.1222,18.021572
0.1075,0.1026,0.1271,0.1369,0.1173,18.047572
0.1026,0.0929,0.0929,0.0831,0.0782,18.073572
0.0635,0.088,0.0929,0.0929,0.0831,18.099572
0.0831,0.0831,0.0782,0.0782,0.0831,18.125572
0.0929,0.1173,0.1026,0.0782,0.0929,18.151572
0.0978,0.0929,0.0978,0.0929,0.1515,18.177572
0.088,0.0831,0.0733,0.0831,0.1075,18.203572
0.0684,0.1124,0.1026,0.0684,0.0782,18.229572
0.0929,0.1124,0.088,0.1222,0.1173,18.255572
0.0831,0.0831,0.0733,0.0782,0.1124,18.281572
0.0978,0.1271,0.1711,0.1369,0.0831,18.307572
0.1369,0.1417,0.132,0.0733,0.0733,18.333572
0.1515,0.088,0.1613,0.1124,0.1075,18.359572
0.0684,0.0929,0.1026,0.1026,0.088,18.385572
0.0782,0.1124,0.1417,0.0831,0.1026,18.411572
0.0831,0.1222,0.0929,0.0929,0.088,18.437572
0.0831,0.0635,0.0733,0.0733,0.0929,18.463572
0.1026,0.0831,0.0782,0.0978,0.088,18.489572
0.1075,0.1124,0.1124,0.0831,0.0733,18.515572
0.1075,0.1173,0.088,0.1124,0.1026,18.54158
0.1026,0.1075,0.1271,0.1124,0.1564,18.567572
0.1026,0.0978,0.0831,0.1222,0.1662,18.593572
0.1075,0.0929,0.0978,0.0733,0.132,18.619572
