Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.0587,0.0489,0.0489,0.0538,0.044,7.90028
0.0538,0.0684,0.0538,0.0635,0.0489,7.9242
0.0587,0.044,0.0489,0.0587,0.0391,7.94916
0.044,0.0587,0.0635,0.0489,0.088,7.97204
0.0635,0.0782,0.0538,0.0587,0.0587,7.99596
0.0538,0.044,0.044,0.0489,0.0587,8.02092
0.0489,0.0684,0.044,0.044,0.0684,8.0438
0.0635,0.0684,0.0733,0.0538,0.0587,8.06668
0.1173,0.0782,0.0489,0.1711,0.0782,8.09164
0.1124,0.0733,0.0684,0.0489,0.1222,8.1166
0.0929,0.0978,0.0684,0.0733,0.0489,8.14156
0.0489,0.0489,0.0538,0.0342,0.1173,8.16652
0.0391,0.044,0.0635,0.0538,0.0489,8.19044
0.0391,0.0587,0.044,0.0489,0.0391,8.21332
0.0489,0.0538,0.0538,0.0733,0.044,8.23516
0.0587,0.0489,0.0538,0.044,0.0538,8.25908
0.044,0.0489,0.0489,0.0391,0.0489,8.283
0.0391,0.0489,0.0929,0.0587,0.0684,8.30588
0.0635,0.0635,0.0635,0.0489,0.0489,8.3298
0.0538,0.0635,0.0538,0.0489,0.0489,8.35476
0.0489,0.044,0.044,0.0635,0.0733,8.37972
0.0733,0.0684,0.0587,0.0489,0.0733,8.4026
0.0635,0.0489,0.044,0.0489,0.044,8.42756
0.0489,0.0538,0.0733,0.0733,0.0733,8.45044
0.0587,0.0538,0.0587,0.0684,0.0684,8.4754
0.0684,0.0635,0.044,0.1417,0.0929,8.50036
0.0978,0.0587,0.0684,0.0684,0.044,8.52428
0.088,0.0587,0.0929,0.0733,0.0391,8.5482
0.0587,0.0391,0.088,0.0684,0.0489,8.57212
0.0978,0.0391,0.0587,0.0782,0.044,8.59604
0.0684,0.0538,0.0489,0.044,0.044,8.61892
0.044,0.0489,0.0635,0.0635,0.0733,8.6418
0.0489,0.0489,0.0587,0.044,0.0489,8.66572
0.0538,0.0684,0.044,0.044,0.0538,8.68964
0.044,0.0635,0.0489,0.0489,0.0489,8.71252
0.044,0.044,0.0733,0.0538,0.0782,8.73644
0.0587,0.0489,0.0538,0.044,0.0538,8.75932
0.0489,0.0635,0.0587,0.0587,0.0684,8.78324
0.0587,0.0782,0.044,0.0635,0.0733,8.8082
0.0391,0.0489,0.0587,0.0538,0.0538,8.83212
0.0538,0.0489,0.0587,0.0538,0.0587,8.85604
0.0538,0.0489,0.0587,0.0489,0.0587,8.881
0.0635,0.0489,0.0587,0.0684,0.0489,8.90596
0.0587,0.0635,0.1026,0.0733,0.044,8.93092
0.044,0.1124,0.0587,0.1124,0.0489,8.95484
0.0489,0.0489,0.0684,0.0635,0.0538,8.97876
0.088,0.0635,0.0538,0.0684,0.044,9.00372
0.0635,0.0684,0.0391,0.0587,0.0489,9.02764
0.0391,0.044,0.0587,0.044,0.0635,9.05156
0.0587,0.0489,0.0733,0.0489,0.0538,9.0734
0.0587,0.044,0.0587,0.0538,0.044,9.09836
0.0489,0.044,0.044,0.0489,0.0587,9.12124
0.0391,0.0489,0.0489,0.0538,0.044,9.14412
0.0587,0.0489,0.044,0.044,0.044,9.167
0.044,0.0733,0.0391,0.0391,0.0489,9.18884
0.044,0.0489,0.0635,0.0489,0.0587,9.21068
0.0733,0.1075,0.088,0.0733,0.0587,9.2346
0.0538,0.0538,0.0635,0.0391,0.0489,9.25956
0.0538,0.1075,0.0587,0.0684,0.0587,9.28348
0.0733,0.0684,0.0489,0.0489,0.0587,9.30844
0.0733,0.0733,0.1173,0.0489,0.0538,9.3334
0.0733,0.1124,0.0733,0.0684,0.0587,9.35836
0.1124,0.0782,0.0489,0.0929,0.0538,9.38332
0.0587,0.0733,0.0635,0.0733,0.0733,9.40828
0.0489,0.0635,0.0929,0.0831,0.0978,9.43324
0.0587,0.0684,0.0489,0.0587,0.0489,9.4582
0.0538,0.0391,0.0489,0.0489,0.0538,9.48316
0.0733,0.0635,0.0489,0.0538,0.0733,9.50708
0.0538,0.0489,0.0489,0.0489,0.044,9.53204
0.0538,0.0733,0.0489,0.0489,0.0831,9.55596
0.0538,0.0391,0.0489,0.0489,0.044,9.58092
0.044,0.0635,0.0391,0.0929,0.0587,9.6038
0.0635,0.0733,0.0587,0.0538,0.1173,9.62668
0.1124,0.0489,0.0684,0.0733,0.0635,9.65164
0.0635,0.0538,0.0538,0.0538,0.0538,9.6766
0.0782,0.044,0.044,0.0538,0.0587,9.70156
0.0684,0.044,0.0587,0.0684,0.0587,9.72444
0.0684,0.0831,0.0587,0.0733,0.1075,9.74836
0.044,0.0538,0.0538,0.1613,0.0635,9.77332
0.0929,0.1075,0.0684,0.0489,0.0635,9.79724
0.0587,0.0782,0.044,0.0635,0.0635,9.8222
0.0635,0.044,0.1026,0.0391,0.0489,9.84612
0.0733,0.0489,0.0489,0.0489,0.0489,9.869
0.0489,0.0489,0.044,0.0635,0.044,9.89396
0.0635,0.0587,0.0538,0.088,0.0684,9.91684
0.0587,0.088,0.044,0.0538,0.0489,9.9418
0.0391,0.0635,0.0831,0.0489,0.0489,9.96572
0.0733,0.0391,0.0684,0.0538,0.0733,9.98964
0.0538,0.0684,0.0489,0.0489,0.0489,10.01356
0.0538,0.0635,0.0684,0.0391,0.132,10.03956
0.0489,0.0684,0.0635,0.0489,0.0538,10.06452
0.0635,0.0587,0.044,0.0489,0.0635,10.09052
0.1026,0.0831,0.0684,0.044,0.0929,10.11548
0.0782,0.0782,0.0684,0.0489,0.0489,10.14044
0.0587,0.0684,0.0684,0.0684,0.0782,10.16644
0.0831,0.0587,0.1271,0.0929,0.0538,10.19244
0.1026,0.0538,0.0831,0.0733,0.1075,10.21844
0.088,0.0733,0.0635,0.0489,0.0587,10.24444
0.0489,0.044,0.0684,0.044,0.0391,10.27044
0.0831,0.0391,0.0635,0.0684,0.0489,10.29332
0.0489,0.0978,0.0489,0.0489,0.0489,10.31828
0.0733,0.0684,0.0684,0.0538,0.0684,10.34428
0.0587,0.0587,0.044,0.0489,0.0391,10.37028
0.0929,0.0684,0.0538,0.044,0.0733,10.3942
0.0538,0.0684,0.044,0.0538,0.0489,10.41916
0.044,0.0538,0.0733,0.0391,0.0929,10.44412
0.1417,0.0782,0.0489,0.0391,0.088,10.46804
0.0538,0.0587,0.0587,0.044,0.0489,10.493
0.1173,0.132,0.132,0.132,0.0684,10.51796
0.1026,0.0587,0.0587,0.0538,0.0587,10.54396
0.0538,0.0587,0.0391,0.0635,0.0391,10.56996
0.0489,0.1173,0.0733,0.088,0.0684,10.59388
0.044,0.0733,0.044,0.0978,0.0635,10.61988
0.044,0.0733,0.0684,0.0489,0.0978,10.6438
0.044,0.0489,0.0587,0.0635,0.0391,10.66876
0.0635,0.0684,0.0782,0.0782,0.0831,10.69268
0.0489,0.0489,0.0489,0.0489,0.0489,10.71868
0.0929,0.0782,0.0733,0.0684,0.0782,10.74468
0.0587,0.044,0.0929,0.0733,0.0538,10.77068
0.0538,0.0587,0.0489,0.0489,0.0391,10.79564
0.0635,0.0587,0.0587,0.0635,0.044,10.8206
0.0733,0.044,0.0489,0.0929,0.0635,10.84556
0.0684,0.0489,0.0489,0.1808,0.1222,10.87052
0.0587,0.0684,0.0391,0.0391,0.0538,10.89652
0.0733,0.044,0.0733,0.0978,0.0733,10.92044
0.0538,0.0489,0.0684,0.0489,0.0587,10.9454
0.0831,0.0929,0.0782,0.0489,0.0782,10.9714
0.0684,0.0489,0.0587,0.0782,0.0831,10.9974
0.0831,0.0978,0.1124,0.0733,0.0733,11.0234
0.1271,0.0489,0.0538,0.044,0.0635,11.0494
0.0635,0.1026,0.0684,0.0391,0.1173,11.07436
0.0391,0.0538,0.0489,0.0489,0.0587,11.09932
0.0635,0.0538,0.0538,0.0831,0.044,11.12428
0.0587,0.0391,0.0489,0.0684,0.0635,11.14924
0.0538,0.0538,0.0635,0.0489,0.0635,11.1742
0.044,0.0831,0.0538,0.0489,0.0684,11.2002
0.044,0.0587,0.044,0.0684,0.0489,11.22516
0.0489,0.0489,0.0587,0.0391,0.0587,11.24908
0.044,0.0489,0.0489,0.0538,0.0684,11.27404
0.1026,0.0929,0.1124,0.0635,0.0684,11.299
0.0635,0.0538,0.0587,0.044,0.0587,11.325
0.0684,0.0684,0.0538,0.0489,0.0489,11.34996
0.0733,0.0587,0.0489,0.0489,0.0733,11.37596
0.0635,0.0782,0.0684,0.0782,0.0733,11.40196
0.0391,0.0831,0.1222,0.0635,0.0684,11.42796
0.0538,0.0733,0.088,0.0684,0.0929,11.45292
0.1124,0.0635,0.0733,0.0489,0.0684,11.47892
0.0635,0.0489,0.0538,0.044,0.044,11.50492
0.0489,0.044,0.0489,0.0587,0.0587,11.52884
0.044,0.0489,0.0635,0.0831,0.0733,11.553808
0.0684,0.0391,0.0635,0.0587,0.088,11.57876
0.0391,0.0831,0.0733,0.0489,0.0587,11.60372
0.0489,0.0587,0.0782,0.0587,0.0684,11.62868
0.0635,0.0587,0.0538,0.0489,0.0733,11.65468
0.044,0.044,0.044,0.0538,0.0489,11.68068
0.0635,0.0733,0.0538,0.0684,0.1173,11.70356
0.0635,0.0587,0.0489,0.0684,0.0733,11.72956
0.0587,0.0635,0.0684,0.0489,0.0684,11.75556
0.0684,0.0489,0.0489,0.0489,0.044,11.78156
0.0733,0.0978,0.1271,0.044,0.044,11.80652
0.0635,0.1026,0.0489,0.0733,0.1173,11.83044
0.0684,0.0489,0.0733,0.0587,0.0733,11.85644
0.0635,0.0587,0.044,0.0684,0.1026,11.88244
0.0929,0.0587,0.088,0.044,0.0538,11.9074
0.0489,0.0684,0.0684,0.0489,0.0782,11.93236
0.044,0.0489,0.0489,0.044,0.0587,11.95836
0.0489,0.0587,0.0635,0.0489,0.0733,11.98228
0.0635,0.0684,0.0733,0.0489,0.0538,12.00828
0.0489,0.0635,0.0538,0.0538,0.0489,12.03428
0.0489,0.044,0.044,0.0489,0.0391,12.06028
0.044,0.0733,0.0635,0.0635,0.0684,12.08316
0.044,0.0538,0.0489,0.044,0.0538,12.10812
0.0831,0.1075,0.0489,0.0733,0.0635,12.13204
0.132,0.0684,0.0782,0.0831,0.0684,12.15804
0.0733,0.0635,0.0489,0.0538,0.044,12.18404
0.0635,0.0391,0.1026,0.0587,0.0684,12.209
0.0978,0.0587,0.088,0.0587,0.0929,12.23396
0.0489,0.0538,0.0684,0.0538,0.0929,12.25996
0.088,0.0733,0.0831,0.0489,0.1124,12.285968
0.0635,0.0538,0.0538,0.0489,0.0684,12.31196
0.0635,0.0489,0.0538,0.0489,0.044,12.33796
0.044,0.0489,0.0684,0.0831,0.0831,12.36292
0.0929,0.0587,0.0684,0.0489,0.0489,12.38788
0.0684,0.044,0.0733,0.0782,0.0538,12.41388
0.044,0.0538,0.0489,0.0489,0.0978,12.43884
0.044,0.0587,0.0587,0.0538,0.0538,12.4638
0.0635,0.0587,0.0538,0.0587,0.0489,12.48876
0.0587,0.0538,0.0489,0.0587,0.0538,12.51476
0.0684,0.0538,0.044,0.0684,0.0684,12.54076
0.1417,0.1075,0.0587,0.0684,0.0684,12.56572
0.0635,0.088,0.1075,0.0587,0.0538,12.59172
0.0391,0.0489,0.0831,0.088,0.0733,12.61772
0.0733,0.0684,0.0635,0.0538,0.1075,12.64268
0.0929,0.0978,0.0489,0.0587,0.0733,12.66868
0.088,0.0538,0.0782,0.0489,0.0635,12.69468
0.044,0.0587,0.0782,0.0831,0.0538,12.72068
0.0733,0.0733,0.044,0.0782,0.0538,12.74564
0.0489,0.044,0.0587,0.0538,0.0587,12.7706
0.0538,0.0635,0.0489,0.0587,0.0587,12.79556
0.0587,0.0587,0.0635,0.0538,0.0635,12.82156
0.0635,0.0587,0.0538,0.044,0.044,12.84756
0.0489,0.0733,0.0538,0.0587,0.0635,12.87148
0.044,0.0489,0.0587,0.0587,0.0391,12.89748
0.0489,0.0538,0.0489,0.044,0.044,12.9214
0.0538,0.044,0.0538,0.0489,0.0684,12.94532
0.0538,0.0635,0.0538,0.0587,0.0391,12.97028
0.0831,0.0684,0.0831,0.0587,0.0391,12.99524
0.0489,0.044,0.0587,0.0391,0.0587,13.0202
0.0538,0.0782,0.0635,0.0538,0.0831,13.04412
0.044,0.0587,0.0831,0.1075,0.0587,13.07012
0.0831,0.0733,0.0684,0.0782,0.0635,13.09508
0.044,0.0489,0.0538,0.0782,0.0587,13.12108
0.0635,0.0635,0.0391,0.0538,0.0684,13.14604
0.0489,0.0489,0.044,0.044,0.0391,13.171
0.0635,0.0489,0.0587,0.0538,0.0635,13.19388
0.0538,0.0635,0.0635,0.0782,0.0831,13.21988
0.0635,0.0929,0.0684,0.044,0.0489,13.24588
0.044,0.044,0.044,0.0635,0.0538,13.27084
0.0587,0.0391,0.0587,0.0635,0.0538,13.29372
0.044,0.0587,0.0538,0.0538,0.0587,13.31868
0.0587,0.0489,0.044,0.0489,0.0587,13.34364
0.0684,0.044,0.0391,0.0489,0.0489,13.3686
0.044,0.0489,0.0684,0.0587,0.0635,13.39252
0.088,0.1124,0.0782,0.0489,0.0635,13.417488
0.0538,0.044,0.0538,0.0391,0.0587,13.44348
0.0733,0.0831,0.0587,0.0831,0.088,13.4674
0.0782,0.0587,0.0587,0.0538,0.044,13.4934
0.0635,0.088,0.088,0.0684,0.0538,13.51836
0.0831,0.088,0.0684,0.044,0.0489,13.54436
0.0733,0.0587,0.0587,0.0489,0.0538,13.56932
0.0733,0.0587,0.0538,0.0391,0.0587,13.59532
0.0538,0.0489,0.0391,0.0391,0.0733,13.62028
0.0635,0.0587,0.044,0.0635,0.0733,13.6442
0.0538,0.044,0.0538,0.0684,0.0684,13.66916
0.0635,0.0733,0.0489,0.0489,0.0635,13.69412
0.044,0.0489,0.044,0.044,0.044,13.72012
0.0538,0.0391,0.0635,0.0391,0.0587,13.74196
0.0538,0.0635,0.0587,0.0391,0.0538,13.76588
0.0587,0.0489,0.0489,0.0538,0.044,13.79084
0.0538,0.0293,0.0978,0.1075,0.0489,13.8158
0.0733,0.0587,0.0489,0.0635,0.044,13.84076
0.0489,0.0684,0.0929,0.0733,0.0635,13.86572
0.0635,0.0587,0.1075,0.0684,0.0831,13.89172
0.0733,0.0587,0.1271,0.0538,0.1075,13.91772
0.0635,0.0489,0.0635,0.0489,0.0831,13.94372
0.0929,0.0587,0.0538,0.0489,0.0635,13.96972
0.0587,0.0733,0.0684,0.0489,0.044,13.99572
0.044,0.0489,0.0489,0.0635,0.0538,14.02068
0.0538,0.0587,0.0489,0.0538,0.0635,14.04564
0.044,0.0831,0.0635,0.044,0.0684,14.07164
0.044,0.0635,0.0635,0.044,0.0538,14.09556
0.0635,0.0587,0.0489,0.0538,0.0684,14.11948
0.0635,0.0587,0.0489,0.0538,0.0489,14.14548
0.0587,0.0391,0.0684,0.0587,0.0684,14.17148
0.044,0.0831,0.0587,0.0587,0.0489,14.19644
0.0587,0.0782,0.0684,0.0489,0.0293,14.2214
0.1026,0.0782,0.0733,0.0587,0.0538,14.24636
0.0538,0.0587,0.0587,0.0489,0.0489,14.27236
0.0538,0.0782,0.088,0.0489,0.0587,14.29836
0.0782,0.0978,0.0587,0.0587,0.0587,14.32436
0.0684,0.1417,0.0587,0.1075,0.044,14.35036
0.0635,0.0489,0.088,0.0635,0.0489,14.37532
0.0489,0.0587,0.044,0.0489,0.0635,14.40132
0.0684,0.0684,0.0489,0.0391,0.0587,14.42628
0.0635,0.0635,0.0587,0.0489,0.044,14.45124
0.0635,0.0538,0.044,0.0489,0.0489,14.4762
0.0635,0.0489,0.0489,0.0391,0.0831,14.50116
0.0587,0.0538,0.044,0.0684,0.0489,14.52612
0.0587,0.0489,0.0489,0.0587,0.0391,14.55108
0.0538,0.0489,0.0587,0.0489,0.0489,14.57604
0.0733,0.0733,0.0538,0.0684,0.0587,14.60204
0.0538,0.0587,0.0587,0.044,0.0978,14.62804
0.0635,0.0587,0.0538,0.0782,0.0733,14.653
0.0538,0.0489,0.0489,0.0538,0.0635,14.679
0.0733,0.0831,0.0538,0.0733,0.0635,14.705
0.0782,0.0587,0.0782,0.0538,0.0538,14.731
0.044,0.1466,0.1711,0.1417,0.0587,14.757
0.0929,0.0733,0.0538,0.088,0.0635,14.78196
0.0489,0.0489,0.0391,0.0684,0.044,14.80796
0.044,0.0538,0.0587,0.0391,0.0391,14.83188
0.0391,0.0489,0.0587,0.0782,0.0391,14.85476
0.0635,0.0538,0.0635,0.0635,0.0635,14.87868
0.0733,0.044,0.0635,0.0587,0.044,14.90468
0.0489,0.0587,0.0587,0.0587,0.0587,14.9286
0.0489,0.0684,0.0489,0.044,0.0538,14.9546
0.0587,0.0635,0.0538,0.0587,0.044,14.97956
0.0489,0.0587,0.0489,0.0391,0.0391,15.00452
0.0831,0.0684,0.0782,0.0635,0.044,15.02844
0.0929,0.0831,0.0684,0.0635,0.0782,15.0534
0.0538,0.0538,0.044,0.0587,0.0489,15.0794
0.0391,0.0635,0.0978,0.0733,0.0978,15.10436
0.0635,0.0831,0.1173,0.1026,0.0684,15.12932
0.1026,0.1124,0.1271,0.0587,0.0391,15.15532
0.0538,0.0782,0.044,0.0733,0.0587,15.18028
0.088,0.0489,0.0538,0.0684,0.0391,15.20524
0.0489,0.0684,0.0489,0.0391,0.0684,15.2302
0.044,0.044,0.0587,0.0489,0.0733,15.25516
0.0587,0.0489,0.0538,0.0538,0.0635,15.27908
0.0587,0.0489,0.0684,0.0635,0.0391,15.30508
0.0538,0.0538,0.0489,0.0587,0.0489,15.33004
0.044,0.0391,0.0587,0.044,0.0489,15.35604
0.044,0.0489,0.0684,0.0538,0.0391,15.37892
0.0489,0.0489,0.0538,0.0391,0.0489,15.40284
0.0538,0.0391,0.0489,0.0538,0.0391,15.4278
0.0733,0.0684,0.0587,0.0587,0.0293,15.45172
0.0831,0.0684,0.0489,0.0391,0.0489,15.47668
0.0489,0.0587,0.0831,0.0782,0.044,15.50164
0.0684,0.0929,0.0587,0.0782,0.0635,15.5266
0.0684,0.1075,0.1417,0.0831,0.0929,15.5526
0.0733,0.0782,0.0684,0.0489,0.0538,15.5786
0.0587,0.0489,0.044,0.0538,0.044,15.6046
0.044,0.0391,0.0391,0.044,0.0489,15.62852
0.044,0.0391,0.0489,0.044,0.0489,15.65036
0.044,0.0391,0.0489,0.0342,0.044,15.67324
0.044,0.0391,0.0538,0.0489,0.0489,15.69508
0.044,0.0489,0.044,0.044,0.0489,15.719
0.044,0.0489,0.044,0.044,0.0391,15.74188
0.0489,0.0489,0.0391,0.0391,0.0489,15.76372
0.044,0.044,0.0391,0.0489,0.0391,15.78764
0.0489,0.0391,0.044,0.0489,0.0391,15.80948
0.0635,0.044,0.044,0.0489,0.044,15.83236
0.0733,0.0733,0.0489,0.044,0.0587,15.85524
0.044,0.0587,0.0538,0.044,0.044,15.880208
0.044,0.044,0.0538,0.044,0.0489,15.90308
0.0538,0.0391,0.0391,0.044,0.0489,15.92596
0.0684,0.0538,0.0538,0.0489,0.0635,15.94884
0.044,0.0391,0.0684,0.0733,0.0733,15.97484
0.0489,0.0489,0.044,0.0489,0.0831,15.99876
0.0538,0.0489,0.0587,0.044,0.044,16.02372
0.044,0.0391,0.0587,0.044,0.044,16.04764
0.0489,0.0391,0.0391,0.0391,0.0489,16.06948
0.0391,0.0391,0.0538,0.044,0.044,16.09236
0.044,0.0489,0.0489,0.0391,0.0391,16.1142
0.044,0.044,0.044,0.044,0.0391,16.13708
0.044,0.044,0.044,0.0489,0.044,16.15788
0.044,0.0391,0.0391,0.044,0.044,16.17972
0.0489,0.0489,0.044,0.044,0.0538,16.20052
0.044,0.044,0.044,0.044,0.044,16.22444
0.044,0.0391,0.0391,0.044,0.044,16.24524
0.0538,0.0684,0.0538,0.0538,0.0684,16.26604
0.0538,0.0538,0.0489,0.0391,0.0489,16.29204
0.044,0.044,0.044,0.0391,0.0391,16.317
0.044,0.0391,0.044,0.044,0.044,16.3378
0.0684,0.044,0.0489,0.0489,0.044,16.3586
0.0831,0.0635,0.0391,0.0538,0.0489,16.38252
0.044,0.0538,0.0489,0.0489,0.0391,16.40748
0.0831,0.0684,0.1075,0.088,0.0489,16.4314
0.1026,0.0538,0.1026,0.1124,0.1124,16.4574
0.0489,0.0831,0.1124,0.1124,0.0929,16.4834
0.088,0.0489,0.0733,0.0489,0.0489,16.5094
0.044,0.0538,0.0587,0.0489,0.0587,16.5354
0.0489,0.0489,0.0684,0.0587,0.044,16.56036
0.044,0.044,0.0391,0.0391,0.0489,16.58532
0.0489,0.0391,0.044,0.0489,0.044,16.60716
0.0489,0.0538,0.0489,0.0587,0.0635,16.63004
0.044,0.0587,0.0538,0.0733,0.0538,16.65604
0.0782,0.0978,0.0782,0.0782,0.1369,16.681
0.0733,0.0831,0.0782,0.0587,0.0684,16.707
0.0635,0.044,0.044,0.0489,0.0489,16.733
0.0489,0.0489,0.0489,0.0684,0.0831,16.75692
0.0489,0.044,0.0489,0.0538,0.0391,16.78292
0.0391,0.0538,0.0831,0.044,0.0489,16.80684
0.0929,0.0831,0.0489,0.0587,0.1369,16.83076
0.0635,0.0733,0.0587,0.0391,0.0489,16.85676
0.0489,0.0684,0.0733,0.044,0.0733,16.88172
0.0733,0.1222,0.044,0.044,0.0489,16.90668
0.0635,0.044,0.0489,0.0391,0.0684,16.9306
0.0538,0.0635,0.0489,0.1173,0.044,16.95452
0.0587,0.044,0.0538,0.044,0.0391,16.97948
0.0684,0.0489,0.0587,0.044,0.0538,17.00236
0.0489,0.0538,0.0538,0.0538,0.044,17.02732
0.0489,0.0391,0.0587,0.044,0.0489,17.05228
0.044,0.0489,0.0489,0.0489,0.0489,17.0762
0.0635,0.088,0.0782,0.0587,0.0831,17.10116
0.0635,0.0587,0.0489,0.0587,0.0538,17.12716
0.044,0.044,0.044,0.0587,0.0538,17.15316
0.0538,0.0587,0.0587,0.0489,0.0489,17.17604
0.0635,0.0489,0.0587,0.0587,0.0489,17.20204
0.0635,0.0489,0.0538,0.0489,0.0587,17.22804
0.0831,0.0733,0.0684,0.0538,0.044,17.25404
0.0538,0.0489,0.0684,0.044,0.0489,17.279
0.0587,0.0489,0.0538,0.0733,0.044,17.30396
0.1075,0.0782,0.0733,0.0489,0.0733,17.32892
0.0635,0.088,0.0538,0.044,0.1124,17.35492
0.0587,0.0538,0.088,0.0587,0.0978,17.37988
0.0929,0.1222,0.0929,0.0831,0.0538,17.40588
0.0587,0.0587,0.0538,0.0587,0.044,17.43188
0.0489,0.0635,0.044,0.0587,0.0391,17.45684
0.0782,0.0538,0.0635,0.0489,0.0489,17.48076
0.0831,0.0587,0.0782,0.0782,0.1026,17.50676
0.044,0.0782,0.0684,0.0538,0.0587,17.53276
0.0733,0.0782,0.0391,0.044,0.0684,17.55772
0.0538,0.0538,0.0635,0.0587,0.0929,17.58164
0.0831,0.1124,0.1026,0.0489,0.0391,17.60764
0.0684,0.0831,0.0489,0.0635,0.0538,17.6326
0.0733,0.0733,0.0587,0.0587,0.0684,17.6586
0.0538,0.0489,0.0587,0.0489,0.0489,17.6846
0.0489,0.0391,0.0489,0.0489,0.044,17.7106
0.0489,0.0391,0.0489,0.0489,0.0489,17.73452
0.0635,0.0733,0.0489,0.0635,0.0587,17.75948
0.088,0.0929,0.1124,0.0587,0.044,17.78548
0.0831,0.0782,0.0587,0.0489,0.0538,17.810448
0.1515,0.0587,0.044,0.0587,0.0587,17.83644
0.044,0.0538,0.0489,0.0587,0.0587,17.8614
0.0635,0.0538,0.0391,0.0489,0.044,17.88636
0.0635,0.0391,0.0782,0.0635,0.0489,17.91028
0.0782,0.0489,0.0538,0.0684,0.0489,17.93524
0.0489,0.0635,0.0489,0.0489,0.0733,17.96124
0.0782,0.0489,0.0635,0.1026,0.1124,17.98724
0.0831,0.0733,0.0538,0.0684,0.0733,18.01324
0.1124,0.1026,0.0978,0.0831,0.0684,18.03924
0.0929,0.0391,0.0782,0.1075,0.0684,18.06524
0.0733,0.0733,0.0489,0.0538,0.0733,18.0902
0.044,0.0489,0.044,0.0489,0.044,18.1162
0.0587,0.0782,0.0489,0.0538,0.0587,18.13908
0.0489,0.0489,0.0782,0.0489,0.0782,18.16508
0.0684,0.0587,0.0684,0.0782,0.0587,18.19108
0.044,0.044,0.0391,0.044,0.0489,18.21708
