Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.1369,0.088,0.1026,0.132,0.1271,10.662532
0.088,0.1369,0.0782,0.0929,0.0831,10.688532
0.0733,0.1124,0.0733,0.1075,0.0831,10.714532
0.1173,0.0684,0.0978,0.0831,0.0587,10.740532
0.1026,0.1124,0.1222,0.0929,0.0733,10.766532
0.1417,0.1075,0.0733,0.088,0.1808,10.792532
0.1808,0.1026,0.0929,0.1124,0.0782,10.818532
0.1662,0.1515,0.0978,0.0978,0.0684,10.844532
0.0733,0.1417,0.132,0.1173,0.132,10.870532
0.0538,0.0684,0.0782,0.0587,0.0782,10.896532
0.1026,0.1173,0.088,0.1662,0.1662,10.922532
0.1466,0.176,0.1124,0.132,0.0929,10.948532
0.0929,0.0587,0.1124,0.0538,0.0733,10.974532
0.1222,0.1271,0.1271,0.0782,0.0782,11.000532
0.1075,0.1417,0.1173,0.0587,0.0831,11.026532
0.1271,0.1955,0.0587,0.1564,0.0587,11.052532
0.088,0.0684,0.1808,0.0929,0.0684,11.078532
0.0635,0.1124,0.088,0.0684,0.1222,11.104532
0.0978,0.0733,0.0684,0.088,0.0831,11.130532
0.0831,0.1124,0.1026,0.0684,0.0978,11.156532
0.0684,0.0782,0.0978,0.0684,0.088,11.182532
0.0929,0.0831,0.0978,0.0635,0.1857,11.208532
0.0782,0.0929,0.0978,0.0782,0.0831,11.234532
0.0684,0.1075,0.0684,0.0587,0.0635,11.260532
0.0978,0.1613,0.088,0.0684,0.1075,11.28654
0.088,0.0733,0.0684,0.1124,0.132,11.312532
0.1173,0.1662,0.2053,0.1808,0.1075,11.338532
0.1173,0.1417,0.0978,0.1808,0.0684,11.364532
0.088,0.0978,0.0733,0.1222,0.0733,11.390532
0.1026,0.0929,0.0587,0.1222,0.088,11.416532
0.0684,0.1026,0.1808,0.0635,0.088,11.442532
0.2053,0.0733,0.1075,0.1564,0.1124,11.468532
