Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.2933,0.0489,0.0587,0.1026,0.0929,6.586452
0.0831,0.0929,0.0489,0.0635,0.088,6.588024
0.0587,0.0978,0.0978,0.0489,0.0733,6.589504
0.088,0.0929,0.0684,0.1026,0.0929,6.594052
0.1173,0.1222,0.1026,0.0538,0.0733,6.619012
0.0635,0.0587,0.0733,0.044,0.0587,6.643972
0.0587,0.0489,0.0635,0.0587,0.0733,6.667892
0.0489,0.044,0.0489,0.0391,0.0489,6.692852
0.044,0.0489,0.0538,0.044,0.0391,6.715732
0.0489,0.044,0.044,0.0391,0.044,6.737572
0.0635,0.044,0.0538,0.0587,0.132,6.758372
0.0782,0.044,0.0391,0.0587,0.0635,6.782292
0.0391,0.044,0.0929,0.0489,0.0489,6.805172
0.044,0.0733,0.0587,0.0733,0.0684,6.828052
0.0587,0.0929,0.0489,0.044,0.0489,6.851972
0.1026,0.0978,0.0978,0.1026,0.1515,6.875892
0.0684,0.1026,0.0587,0.0929,0.1124,6.900852
0.0587,0.132,0.0733,0.1711,0.0733,6.925812
0.2053,0.1417,0.1026,0.0831,0.2102,6.950772
0.1173,0.1026,0.0391,0.1955,0.0733,6.975732
0.044,0.0538,0.0587,0.088,0.0831,6.999652
0.044,0.0489,0.0635,0.044,0.0684,7.023572
0.0929,0.0635,0.0929,0.0831,0.044,7.046452
0.0538,0.044,0.0538,0.0391,0.0684,7.070372
0.044,0.044,0.0489,0.0635,0.0391,7.09326
0.0489,0.0538,0.044,0.044,0.0587,7.115092
0.0538,0.044,0.0489,0.044,0.0635,7.137972
0.0489,0.0684,0.044,0.0391,0.0684,7.160852
0.088,0.0733,0.0733,0.0635,0.044,7.183732
0.1075,0.0489,0.0978,0.1711,0.0978,7.207652
0.1222,0.0782,0.1711,0.2151,0.2884,7.232612
0.0733,0.1417,0.132,0.1124,0.044,7.257572
0.0929,0.1026,0.0489,0.1124,0.0929,7.281492
0.0391,0.0635,0.0733,0.0831,0.0391,7.306452
0.0733,0.0684,0.0587,0.1124,0.0733,7.329332
0.0489,0.088,0.0684,0.0489,0.0391,7.354292
0.0635,0.044,0.0635,0.0635,0.044,7.378212
0.044,0.044,0.0489,0.0538,0.0587,7.401092
0.0587,0.0342,0.0489,0.0538,0.0489,7.423972
0.0489,0.0489,0.0538,0.0538,0.0391,7.447892
0.0587,0.044,0.1515,0.0391,0.0831,7.471812
0.0831,0.0978,0.1124,0.1124,0.0635,7.494692
0.1075,0.0587,0.0635,0.1515,0.0733,7.519652
0.044,0.0733,0.0929,0.0391,0.0733,7.544612
0.1417,0.0782,0.0684,0.088,0.1222,7.567492
0.0782,0.1075,0.0782,0.1369,0.1711,7.592452
0.1124,0.1515,0.1515,0.2297,0.1124,7.617412
0.0489,0.1173,0.1808,0.1369,0.1173,7.642372
0.0587,0.132,0.0782,0.0684,0.1026,7.667332
0.0929,0.0929,0.0635,0.0978,0.0391,7.6923
0.0684,0.1662,0.132,0.044,0.0538,7.716212
0.0684,0.0489,0.0782,0.0587,0.0391,7.740132
0.0489,0.0538,0.0733,0.0489,0.0489,7.764052
0.044,0.0391,0.0391,0.0733,0.0635,7.789012
0.0978,0.0684,0.0635,0.0929,0.088,7.810852
0.0489,0.0635,0.0489,0.0489,0.0587,7.835812
0.0587,0.0733,0.0489,0.1564,0.1124,7.860772
0.0733,0.0538,0.1662,0.2004,0.0391,7.885732
0.1124,0.0684,0.0391,0.0587,0.1662,7.909652
0.1026,0.132,0.1662,0.1711,0.0635,7.933572
0.0538,0.1124,0.132,0.0489,0.0684,7.95854
0.1515,0.0831,0.044,0.0929,0.1026,7.983492
0.0978,0.1466,0.0733,0.1026,0.1173,8.007412
0.0587,0.0587,0.044,0.0635,0.0635,8.032372
0.0929,0.0538,0.0538,0.044,0.0635,8.056292
0.1075,0.0538,0.0391,0.0831,0.0635,8.080212
0.044,0.0538,0.0538,0.0391,0.0831,8.104132
0.0538,0.0587,0.0587,0.0733,0.044,8.127012
0.0391,0.0489,0.0587,0.0782,0.1124,8.150932
0.0391,0.044,0.1466,0.0684,0.0391,8.174852
0.0831,0.0733,0.0391,0.0978,0.0391,8.196692
0.0391,0.0782,0.0489,0.0635,0.0831,8.219572
0.0635,0.0391,0.0489,0.044,0.0684,8.243492
0.0831,0.0831,0.0635,0.0391,0.0391,8.266372
0.132,0.1075,0.088,0.1906,0.088,8.289252
0.2004,0.0782,0.0587,0.1808,0.0831,8.314212
0.0489,0.0831,0.0635,0.0978,0.1417,8.339172
0.0733,0.0684,0.0684,0.088,0.0929,8.364132
0.0684,0.0635,0.0831,0.0489,0.0635,8.389092
0.0733,0.0978,0.1026,0.0733,0.0733,8.414052
0.0489,0.0733,0.0635,0.044,0.0391,8.439012
