Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.088,0.1026,0.0391,0.044,0.0391,7.741172
0.0587,0.1124,0.1711,0.0587,0.0587,7.763012
0.0831,0.0391,0.0391,0.0538,0.0587,7.787972
0.0733,0.0635,0.0538,0.0733,0.0929,7.810852
0.0538,0.0538,0.0538,0.044,0.0489,7.835812
0.0733,0.0587,0.1075,0.0391,0.088,7.859732
0.0733,0.0587,0.1124,0.0587,0.1222,7.883652
0.0733,0.0489,0.0733,0.1026,0.2151,7.908612
0.0929,0.0733,0.0929,0.1173,0.0587,7.933572
0.0587,0.0587,0.044,0.0635,0.0635,7.95854
0.1906,0.1564,0.0831,0.1124,0.2444,7.982452
0.1808,0.1173,0.1564,0.1808,0.0782,8.007412
0.0489,0.0929,0.1026,0.132,0.0587,8.032372
0.1515,0.0293,0.0733,0.1124,0.1369,8.057332
0.088,0.0391,0.0391,0.088,0.1417,8.081252
0.1808,0.1222,0.1808,0.1369,0.132,8.104132
0.0587,0.0391,0.1271,0.044,0.0244,8.129092
0.0929,0.044,0.0587,0.0782,0.1075,8.150932
0.2248,0.2493,0.1564,0.1369,0.1808,8.174852
0.1124,0.0635,0.0733,0.0342,0.0684,8.199812
0.0684,0.044,0.044,0.0831,0.1222,8.223732
0.0733,0.0929,0.0489,0.0929,0.088,8.246612
0.0733,0.1515,0.0929,0.0684,0.0684,8.271572
0.1906,0.1222,0.2786,0.2102,0.2248,8.296532
0.1515,0.088,0.088,0.2102,0.2151,8.321492
0.1075,0.1026,0.2199,0.0293,0.2395,8.346452
0.2884,0.0635,0.1955,0.1222,0.2346,8.370372
0.0587,0.3079,0.088,0.1515,0.0635,8.395332
0.0635,0.0391,0.2297,0.1124,0.044,8.420292
0.0635,0.0733,0.0587,0.0929,0.0587,8.443172
0.0587,0.0538,0.0978,0.0489,0.0831,8.468132
0.1026,0.0782,0.1026,0.1222,0.1955,8.493092
0.1026,0.0929,0.1515,0.0196,0.0391,8.518052
0.0782,0.1271,0.1026,0.0587,0.0684,8.540932
0.1417,0.2102,0.0538,0.0684,0.132,8.565892
0.1271,0.2786,0.1417,0.1906,0.1173,8.590852
0.0538,0.1026,0.1515,0.0538,0.0391,8.615812
0.0391,0.2004,0.0782,0.3128,0.3275,8.639732
0.0929,0.2297,0.2884,0.0489,0.0978,8.663652
0.088,0.0782,0.0929,0.1711,0.1906,8.688612
0.1222,0.0489,0.0635,0.0831,0.0,8.713572
0.2542,0.1271,0.0587,0.347,0.2981,8.737492
0.2199,0.2053,0.0489,0.0782,0.1564,8.762452
0.0733,0.1417,0.1613,0.3079,0.132,8.787412
0.0782,0.1026,0.1075,0.088,0.0684,8.812372
0.044,0.0391,0.0489,0.0196,0.044,8.837332
0.0684,0.0684,0.0538,0.0635,0.0489,8.858132
0.0684,0.0978,0.0635,0.044,0.0978,8.883092
0.0635,0.0293,0.0929,0.1026,0.0538,8.907012
0.044,0.1466,0.0587,0.0293,0.132,8.930932
0.132,0.1222,0.0684,0.0293,0.0733,8.953812
0.0489,0.088,0.0196,0.1026,0.0538,8.977732
0.2688,0.176,0.4057,0.2102,0.0831,9.001652
0.1906,0.1613,0.0782,0.1515,0.1417,9.026612
0.0587,0.1173,0.1564,0.132,0.0684,9.051572
0.088,0.1417,0.1955,0.0782,0.1222,9.076532
0.1564,0.3079,0.1906,0.0684,0.1564,9.101492
0.0782,0.1222,0.1613,0.132,0.0782,9.126452
0.176,0.0587,0.0391,0.1124,0.0489,9.151412
0.0489,0.044,0.0635,0.0391,0.0733,9.175332
0.0733,0.0782,0.1026,0.0733,0.0391,9.198212
0.088,0.0587,0.0929,0.0831,0.0929,9.222132
0.1271,0.1026,0.0733,0.044,0.0587,9.247092
0.0391,0.0684,0.0293,0.0733,0.1662,9.271012
0.1857,0.0635,0.0782,0.0978,0.1564,9.293892
0.1026,0.1711,0.0978,0.1906,0.0978,9.318852
0.0733,0.0733,0.1662,0.1808,0.0489,9.343812
0.2786,0.0978,0.1417,0.0391,0.176,9.368772
0.1808,0.0978,0.2444,0.2297,0.1124,9.392692
0.1906,0.1173,0.1857,0.2542,0.0782,9.417652
0.2102,0.1515,0.0782,0.0929,0.1906,9.442612
0.1466,0.1124,0.0831,0.1564,0.1906,9.467572
0.1662,0.0831,0.0587,0.176,0.1515,9.492532
0.0929,0.0635,0.0635,0.0684,0.1026,9.517492
0.0635,0.0635,0.1124,0.1124,0.0587,9.542452
0.0684,0.1222,0.1369,0.132,0.0684,9.567412
0.0782,0.0489,0.0929,0.0391,0.0587,9.592372
0.0391,0.0489,0.0489,0.0587,0.0929,9.616292
0.044,0.0196,0.0587,0.0782,0.044,9.640212
0.0831,0.088,0.0587,0.1515,0.0635,9.662052
0.0489,0.1026,0.1515,0.0978,0.0782,9.687012
0.0684,0.0538,0.0635,0.1026,0.1711,9.711972
0.088,0.0831,0.0587,0.0538,0.0929,9.736932
0.1564,0.1369,0.1808,0.1564,0.1466,9.761892
0.1173,0.2444,0.1711,0.0831,0.2102,9.786852
0.1124,0.0831,0.2297,0.1075,0.1369,9.811812
0.1564,0.1711,0.0391,0.088,0.2004,9.836772
0.0978,0.1026,0.132,0.0782,0.1515,9.860692
0.0684,0.0391,0.0733,0.0929,0.1711,9.885652
0.0587,0.0978,0.1075,0.0929,0.0831,9.909572
0.0489,0.0782,0.1124,0.1808,0.0489,9.934532
0.0782,0.044,0.0782,0.0635,0.1515,9.959492
0.044,0.0733,0.0489,0.0489,0.132,9.983412
0.1124,0.0929,0.0684,0.1075,0.0684,10.007332
0.0782,0.088,0.0587,0.044,0.0635,10.033332
0.0782,0.0391,0.0929,0.1026,0.1222,10.058292
0.0391,0.044,0.0538,0.0831,0.0587,10.083252
0.1173,0.0782,0.0782,0.0978,0.0782,10.107172
0.0782,0.2884,0.1075,0.1124,0.1124,10.133172
0.1564,0.1222,0.1564,0.1515,0.1564,10.159172
0.2297,0.1124,0.1515,0.1564,0.1222,10.185172
0.0978,0.1124,0.0489,0.1124,0.1026,10.211172
0.2102,0.1515,0.0635,0.1564,0.1369,10.237172
0.0929,0.1075,0.0782,0.0929,0.1075,10.263172
0.088,0.0831,0.0929,0.1124,0.1124,10.289172
0.0733,0.0489,0.1906,0.0733,0.0293,10.315172
0.132,0.0635,0.1026,0.0587,0.0538,10.340132
0.0733,0.0831,0.0489,0.1075,0.0342,10.366132
0.0782,0.1515,0.0929,0.1124,0.0489,10.391092
0.0538,0.0587,0.0391,0.044,0.0587,10.417092
0.1026,0.0587,0.1075,0.0733,0.0489,10.441012
0.0733,0.132,0.1075,0.1515,0.0635,10.467012
0.3079,0.1613,0.2297,0.0587,0.0587,10.493012
0.1369,0.1564,0.2346,0.176,0.1906,10.519012
0.2004,0.1026,0.0978,0.0782,0.1075,10.545012
0.0831,0.2102,0.1271,0.1662,0.2297,10.571012
0.1515,0.1124,0.176,0.1173,0.0587,10.597012
0.0782,0.132,0.0489,0.1515,0.0782,10.623012
0.1222,0.0978,0.1857,0.0929,0.1124,10.649012
0.0733,0.1173,0.0391,0.0733,0.0391,10.675012
0.1026,0.1222,0.1222,0.1417,0.0342,10.698932
0.088,0.0733,0.0587,0.0587,0.1515,10.723892
0.1124,0.0929,0.1026,0.0831,0.0831,10.749892
0.1515,0.0929,0.0684,0.0831,0.044,10.775892
0.0635,0.0538,0.0782,0.088,0.0929,10.800852
0.0831,0.088,0.0587,0.1711,0.0684,10.826852
0.1222,0.0391,0.2884,0.0684,0.0978,10.852852
0.2102,0.2248,0.1515,0.1173,0.0782,10.877812
0.0391,0.044,0.1124,0.0782,0.2688,10.903812
0.176,0.0635,0.1662,0.2199,0.0978,10.927732
0.1906,0.176,0.0635,0.0635,0.0684,10.95374
0.0978,0.0831,0.0929,0.0929,0.0489,10.979732
0.1808,0.1515,0.1564,0.1906,0.1124,11.005732
0.1075,0.0929,0.0929,0.1124,0.0489,11.031732
0.1075,0.0782,0.088,0.0782,0.0782,11.057732
0.0391,0.2395,0.0782,0.0391,0.0489,11.083732
0.0929,0.088,0.0831,0.0929,0.0684,11.107652
0.1515,0.0489,0.0391,0.0635,0.0391,11.133652
0.132,0.1026,0.0538,0.0929,0.0831,11.157572
0.044,0.132,0.0538,0.0733,0.1613,11.183572
0.0782,0.176,0.1369,0.0587,0.0587,11.208532
0.1271,0.1515,0.1417,0.0684,0.1075,11.234532
0.0635,0.3079,0.0831,0.1515,0.0978,11.260532
0.2004,0.1075,0.0391,0.0978,0.1173,11.28654
0.0978,0.044,0.044,0.0489,0.0587,11.311492
0.1466,0.1711,0.0831,0.0538,0.0391,11.335412
0.1124,0.2102,0.1662,0.1515,0.0635,11.360372
0.0782,0.0587,0.1613,0.1124,0.0587,11.386372
0.132,0.1417,0.132,0.1515,0.1564,11.412372
0.0684,0.1026,0.1173,0.0684,0.1711,11.438372
0.0929,0.0635,0.0635,0.0978,0.0929,11.464372
0.0391,0.0831,0.0684,0.0293,0.0733,11.490372
0.0587,0.0489,0.0684,0.0538,0.0538,11.514292
0.0929,0.0978,0.0489,0.088,0.1075,11.540292
0.1173,0.0587,0.1271,0.2981,0.1026,11.566292
0.1857,0.0684,0.1026,0.1955,0.1808,11.592292
0.1124,0.0978,0.1124,0.044,0.1417,11.618292
0.0782,0.0782,0.0684,0.1075,0.0489,11.643252
0.0244,0.088,0.0684,0.088,0.0538,11.669252
0.0831,0.0489,0.0587,0.0782,0.1173,11.694212
0.0929,0.0244,0.0929,0.0929,0.0293,11.720212
0.1075,0.1124,0.1124,0.0538,0.1271,11.744132
0.088,0.0293,0.1417,0.1271,0.1026,11.770132
0.0635,0.0684,0.088,0.044,0.1222,11.795092
0.0489,0.1369,0.2688,0.1515,0.0489,11.820052
0.1124,0.0978,0.132,0.1124,0.0782,11.846052
0.0733,0.1515,0.1906,0.0733,0.1075,11.872052
0.132,0.044,0.0782,0.132,0.0782,11.898052
0.0929,0.2346,0.2102,0.1124,0.2199,11.923012
0.044,0.0978,0.3177,0.0782,0.132,11.949012
0.0635,0.0831,0.1124,0.347,0.0635,11.973972
0.1075,0.0831,0.2981,0.0929,0.1515,11.999972
0.1124,0.0587,0.1173,0.0489,0.1857,12.025972
0.0733,0.0831,0.044,0.0538,0.0587,12.051972
0.1075,0.0587,0.044,0.1124,0.1222,12.076932
0.044,0.0733,0.1026,0.0831,0.0587,12.101892
0.0782,0.088,0.1369,0.0342,0.0684,12.126852
0.0587,0.0635,0.2053,0.0782,0.1173,12.15182
0.0978,0.1662,0.0929,0.1417,0.0587,12.177812
0.0929,0.0293,0.088,0.0684,0.1222,12.203812
0.0929,0.0587,0.1515,0.1124,0.0929,12.228772
0.0782,0.132,0.347,0.088,0.0635,12.254772
0.1662,0.2102,0.2395,0.2297,0.3079,12.280772
0.1564,0.1808,0.3275,0.435,0.2004,12.306772
0.0782,0.0831,0.3079,0.1417,0.0782,12.332772
0.0489,0.1222,0.0929,0.1955,0.2346,12.358772
0.1026,0.1808,0.0831,0.1711,0.1026,12.384772
0.088,0.0782,0.0684,0.1369,0.1564,12.410772
0.0587,0.0733,0.132,0.0733,0.1124,12.436772
0.088,0.0684,0.0733,0.0733,0.0733,12.462772
0.0929,0.0684,0.0538,0.0635,0.0391,12.488772
0.0831,0.0538,0.0733,0.0587,0.0489,12.513732
0.0782,0.044,0.0684,0.0831,0.0342,12.539732
0.0391,0.044,0.0929,0.0929,0.1711,12.563652
0.1515,0.1564,0.0587,0.1124,0.0587,12.587572
0.0733,0.0733,0.0489,0.1662,0.1173,12.613572
0.1124,0.1662,0.132,0.0684,0.1808,12.639572
0.2542,0.3275,0.1711,0.2493,0.1124,12.665572
0.1711,0.1564,0.2102,0.3079,0.3079,12.691572
0.0782,0.0929,0.1124,0.1369,0.1075,12.717572
0.088,0.0587,0.0391,0.0391,0.1564,12.743572
0.0831,0.0733,0.0587,0.0587,0.0782,12.767492
0.1271,0.0782,0.0733,0.0587,0.0391,12.793492
0.0538,0.0929,0.0587,0.0782,0.0587,12.818452
0.0635,0.0782,0.0489,0.0489,0.0196,12.844452
0.0293,0.088,0.1515,0.0587,0.1222,12.869412
0.0489,0.0929,0.0635,0.044,0.0587,12.894372
0.0684,0.0587,0.0489,0.0831,0.0587,12.919332
0.0342,0.0489,0.088,0.044,0.0293,12.945332
0.0733,0.132,0.0538,0.0391,0.0587,12.968212
0.0391,0.132,0.2297,0.1271,0.1173,12.993172
0.1173,0.0587,0.303,0.2639,0.2493,13.018132
0.1222,0.1808,0.1124,0.0489,0.3519,13.044132
0.1173,0.2542,0.0587,0.2493,0.0391,13.070132
0.1417,0.1515,0.088,0.0782,0.0782,13.095092
0.1515,0.044,0.0733,0.1173,0.1124,13.121092
0.0831,0.0782,0.0684,0.044,0.0391,13.146052
0.0489,0.0684,0.0684,0.044,0.0635,13.169972
0.0293,0.0831,0.0831,0.0587,0.0782,13.194932
0.0538,0.0587,0.0929,0.1369,0.1222,13.219892
0.0538,0.1222,0.0587,0.0489,0.1222,13.245892
0.0978,0.0538,0.1026,0.0391,0.088,13.271892
0.132,0.0635,0.1075,0.0831,0.0538,13.296852
0.0391,0.0831,0.0733,0.0929,0.0635,13.322852
0.0684,0.1173,0.0733,0.0831,0.0587,13.347812
0.1711,0.0391,0.3079,0.2297,0.1124,13.373812
0.3666,0.1906,0.4643,0.2835,0.3079,13.398772
0.0391,0.1906,0.1075,0.2297,0.1124,13.424772
0.132,0.0587,0.0489,0.2493,0.1173,13.449732
0.1124,0.1222,0.1222,0.1124,0.088,13.475732
0.1222,0.1173,0.1906,0.1271,0.0391,13.501732
0.0782,0.0831,0.176,0.0538,0.0342,13.526692
0.1711,0.0929,0.0782,0.0929,0.088,13.551652
0.0587,0.0342,0.0391,0.0978,0.0684,13.577652
0.1026,0.0684,0.0684,0.0929,0.132,13.601572
0.0733,0.0978,0.0782,0.0635,0.1417,13.627572
0.0587,0.1075,0.1173,0.1124,0.0587,13.653572
0.0831,0.1075,0.0733,0.132,0.0782,13.679572
0.0391,0.0831,0.0538,0.0391,0.0293,13.705572
0.0391,0.0342,0.044,0.0538,0.0293,13.728452
0.0391,0.0684,0.0831,0.0635,0.0538,13.750292
0.0391,0.0489,0.044,0.044,0.0391,13.775252
0.0733,0.0391,0.0733,0.0342,0.044,13.797092
0.1124,0.1515,0.1222,0.0782,0.0635,13.819972
0.0635,0.088,0.0587,0.0635,0.0929,13.845972
0.1417,0.1124,0.0929,0.2981,0.2151,13.871972
0.1711,0.1173,0.1075,0.2297,0.2297,13.897972
0.1466,0.1906,0.1906,0.2688,0.132,13.923972
0.1564,0.1564,0.1711,0.0831,0.1564,13.949972
0.1026,0.0635,0.0929,0.0391,0.1955,13.975972
0.1222,0.0929,0.1026,0.088,0.0391,14.000932
0.0684,0.0978,0.044,0.0635,0.0489,14.025892
0.0538,0.0391,0.0538,0.0489,0.0733,14.050852
0.0391,0.0538,0.1026,0.1222,0.0293,14.075812
0.0489,0.044,0.0391,0.0831,0.1026,14.099732
0.0635,0.0831,0.0635,0.1173,0.0489,14.123652
0.0929,0.044,0.0489,0.0489,0.0831,14.149652
0.0635,0.1075,0.0635,0.0293,0.0587,14.174612
0.1075,0.1271,0.1026,0.088,0.2199,14.199572
0.1564,0.3421,0.1662,0.1711,0.1906,14.225572
0.0733,0.0978,0.0978,0.1075,0.2004,14.251572
0.1515,0.1662,0.1564,0.0978,0.1026,14.277572
0.1466,0.044,0.1222,0.1173,0.1711,14.303572
0.1222,0.0831,0.132,0.1271,0.0635,14.328532
0.0929,0.1124,0.0684,0.1222,0.0733,14.354532
0.1124,0.0342,0.0587,0.044,0.0538,14.380532
0.1124,0.0489,0.0391,0.0684,0.0587,14.404452
0.0831,0.0635,0.0489,0.0342,0.0733,14.429412
0.0733,0.088,0.088,0.0244,0.0293,14.454372
0.1075,0.0293,0.0733,0.0684,0.0391,14.478292
0.1075,0.0293,0.0342,0.044,0.0635,14.502212
0.0538,0.044,0.0342,0.0538,0.0538,14.525092
0.0489,0.0538,0.044,0.044,0.0489,14.549012
0.0929,0.0782,0.1613,0.2786,0.2102,14.572932
0.1222,0.0782,0.1808,0.0587,0.0782,14.598932
0.132,0.0782,0.2639,0.1906,0.0538,14.624932
0.2542,0.2542,0.2199,0.2688,0.1662,14.650932
0.1515,0.2297,0.1808,0.1515,0.1222,14.676932
0.0978,0.0782,0.1369,0.0587,0.1124,14.702932
0.1222,0.0978,0.1026,0.1173,0.0489,14.728932
0.0489,0.132,0.0831,0.1124,0.0635,14.754932
0.0489,0.0733,0.0684,0.1466,0.1369,14.780932
0.0782,0.0635,0.0391,0.0684,0.044,14.806932
0.0733,0.0538,0.0684,0.0635,0.1124,14.830852
0.0929,0.0587,0.0587,0.0342,0.0489,14.856852
0.0489,0.0929,0.0978,0.0684,0.0929,14.881812
0.0391,0.0489,0.0293,0.0733,0.0293,14.907812
0.1711,0.1271,0.1417,0.1075,0.1711,14.930692
0.2102,0.0489,0.1515,0.1955,0.1564,14.956692
0.0684,0.0489,0.2053,0.1026,0.0587,14.982692
0.2737,0.0782,0.0587,0.1271,0.2297,15.008692
0.0391,0.0293,0.0587,0.1711,0.2102,15.034692
0.0782,0.0782,0.2688,0.1515,0.1613,15.058612
0.0587,0.1075,0.0733,0.0391,0.1026,15.084612
0.0489,0.0489,0.0684,0.1515,0.0782,15.109572
0.1173,0.2297,0.0489,0.132,0.0293,15.135572
0.0733,0.1075,0.0782,0.0782,0.044,15.160532
0.0587,0.0733,0.044,0.1417,0.0391,15.185492
0.1124,0.044,0.0929,0.0342,0.0391,15.209412
0.0587,0.1026,0.1222,0.088,0.0244,15.232292
0.044,0.0538,0.0391,0.0733,0.0587,15.257252
0.0587,0.0684,0.0782,0.1173,0.0929,15.281172
0.132,0.2199,0.0782,0.0782,0.1271,15.307172
0.2835,0.1075,0.0391,0.1906,0.1369,15.333172
0.132,0.1173,0.0782,0.2297,0.0978,15.358132
0.0782,0.0978,0.1515,0.0587,0.0489,15.384132
0.0782,0.1466,0.0684,0.132,0.044,15.410132
0.0684,0.0391,0.0489,0.0391,0.0293,15.435092
0.132,0.0489,0.044,0.1173,0.0342,15.457972
0.1075,0.0391,0.0489,0.0635,0.0733,15.481892
0.0978,0.0782,0.0342,0.1026,0.0929,15.506852
0.1857,0.0391,0.0391,0.044,0.1222,15.531812
0.0342,0.0587,0.1662,0.0831,0.044,15.554692
0.0978,0.0782,0.0782,0.0489,0.0293,15.578612
0.0635,0.044,0.0538,0.0342,0.0391,15.603572
0.0342,0.0391,0.044,0.0391,0.0342,15.626452
0.1026,0.1417,0.2297,0.1564,0.1808,15.647252
0.1124,0.0342,0.0978,0.1955,0.1711,15.673252
0.044,0.0538,0.1369,0.0391,0.1417,15.698212
0.0489,0.044,0.0684,0.132,0.0684,15.722132
0.0391,0.1515,0.1271,0.132,0.2102,15.747092
0.0782,0.0782,0.1075,0.0391,0.2493,15.772052
0.0929,0.0684,0.0489,0.0538,0.0489,15.797012
0.0831,0.0587,0.0489,0.0342,0.0684,15.823012
0.0391,0.0489,0.0342,0.0293,0.0391,15.847972
0.0538,0.0391,0.0342,0.0342,0.044,15.869812
0.0489,0.0391,0.0293,0.0391,0.0391,15.891652
0.0293,0.0391,0.044,0.0538,0.0293,15.913492
0.044,0.0293,0.0391,0.0293,0.0538,15.935332
0.0489,0.0293,0.044,0.0342,0.0293,15.957172
0.0635,0.0635,0.0635,0.0489,0.0733,15.979012
0.0196,0.2199,0.0391,0.1906,0.0733,16.005012
0.0489,0.0587,0.0342,0.0391,0.0489,16.028932
0.0587,0.0293,0.0733,0.0244,0.0635,16.052852
0.0391,0.0782,0.0391,0.0929,0.1222,16.076772
0.0391,0.1124,0.1075,0.044,0.1026,16.100692
0.044,0.132,0.0391,0.0293,0.0293,16.124612
0.0244,0.0293,0.0684,0.0782,0.0293,16.146452
0.0391,0.0391,0.0342,0.0391,0.0293,16.169332
0.0391,0.0635,0.0635,0.0391,0.0635,16.190132
0.044,0.0342,0.0538,0.0782,0.0391,16.214052
0.0391,0.044,0.0733,0.0831,0.0587,16.236932
0.0391,0.0733,0.0587,0.088,0.0391,16.260852
0.0733,0.0635,0.044,0.0342,0.0293,16.284772
0.0342,0.0391,0.0635,0.0782,0.0733,16.307652
0.0489,0.0635,0.0489,0.0635,0.0733,16.331572
0.0342,0.0684,0.0342,0.0391,0.0782,16.357572
0.088,0.132,0.0587,0.0391,0.1124,16.380452
0.088,0.0587,0.0831,0.1466,0.0489,16.405412
0.1026,0.2297,0.2786,0.2297,0.3079,16.431412
0.1173,0.0587,0.088,0.259,0.2493,16.457412
0.2493,0.1075,0.2688,0.0831,0.1369,16.483412
0.2542,0.0782,0.1564,0.0587,0.0929,16.509412
0.0978,0.0782,0.0587,0.0635,0.0587,16.535412
0.0489,0.1124,0.0684,0.0635,0.0929,16.561412
0.0538,0.0733,0.0391,0.0635,0.0733,16.587412
0.0293,0.0782,0.0782,0.0782,0.0831,16.612372
0.0831,0.0489,0.0587,0.0733,0.044,16.637332
0.0684,0.0391,0.0733,0.2004,0.0978,16.662292
0.1124,0.0684,0.1417,0.1564,0.1515,16.687252
0.132,0.0538,0.0978,0.1369,0.088,16.713252
0.1271,0.0391,0.1271,0.1271,0.1026,16.739252
0.176,0.0391,0.1515,0.0782,0.1075,16.764212
0.1026,0.1124,0.0733,0.1075,0.1222,16.789172
0.1026,0.0782,0.0782,0.0978,0.3079,16.815172
0.1564,0.0391,0.3861,0.0978,0.2102,16.841172
0.0391,0.2297,0.347,0.0538,0.0782,16.866132
0.1124,0.1369,0.0831,0.0929,0.0978,16.891092
0.1417,0.0782,0.0831,0.1515,0.0635,16.917092
0.0391,0.0538,0.088,0.0733,0.0831,16.943092
0.0684,0.0733,0.044,0.0587,0.0587,16.968052
0.0635,0.0391,0.044,0.0293,0.0929,16.993012
0.0831,0.044,0.0587,0.0391,0.0587,17.015892
0.044,0.0538,0.0635,0.0342,0.0635,17.039812
0.0538,0.0782,0.044,0.0733,0.0733,17.063732
0.1173,0.1515,0.0978,0.0538,0.044,17.088692
0.088,0.0391,0.0782,0.0391,0.2199,17.113652
0.0978,0.1515,0.2737,0.0978,0.0635,17.137572
0.2004,0.0635,0.1711,0.1808,0.1711,17.163572
0.1906,0.1515,0.0782,0.0782,0.2493,17.189572
0.0587,0.1515,0.0538,0.1026,0.1955,17.215572
0.0391,0.0635,0.0391,0.0244,0.0733,17.241572
0.0733,0.0733,0.0489,0.1075,0.176,17.264452
0.0978,0.1124,0.0782,0.1369,0.088,17.290452
0.1613,0.0391,0.088,0.1173,0.1075,17.316452
0.0733,0.0391,0.0782,0.0391,0.1026,17.341412
0.044,0.1417,0.0635,0.132,0.132,17.365332
0.1026,0.088,0.1173,0.1222,0.0831,17.390292
0.0391,0.259,0.1369,0.0391,0.0782,17.416292
0.0733,0.0929,0.1026,0.0587,0.0782,17.440212
0.1613,0.2688,0.1662,0.1515,0.132,17.466212
0.0587,0.1271,0.132,0.1466,0.1124,17.492212
0.132,0.2884,0.1515,0.0929,0.1515,17.518212
0.0391,0.2297,0.1222,0.0587,0.0391,17.544212
0.0978,0.2884,0.3666,0.1662,0.1026,17.568132
0.1515,0.0831,0.088,0.0782,0.132,17.594132
0.0831,0.0684,0.0489,0.0391,0.0733,17.620132
0.0293,0.0538,0.0929,0.0293,0.1222,17.645092
0.0538,0.044,0.0684,0.0782,0.0489,17.669012
0.044,0.0538,0.0587,0.044,0.0587,17.693972
0.0782,0.1026,0.0733,0.0391,0.0733,17.717892
0.0733,0.0293,0.1124,0.0733,0.0587,17.74286
0.1515,0.0587,0.132,0.1466,0.0733,17.767812
0.044,0.1417,0.0538,0.1124,0.0733,17.793812
0.0684,0.0538,0.1222,0.0782,0.0684,17.818772
0.1906,0.1564,0.1613,0.1906,0.1564,17.844772
0.044,0.1124,0.0782,0.0538,0.1369,17.870772
0.1906,0.1564,0.2297,0.0978,0.1222,17.895732
0.1124,0.1075,0.1124,0.0782,0.0782,17.921732
0.0831,0.0635,0.0684,0.1466,0.1369,17.947732
0.1271,0.1026,0.0391,0.2297,0.1808,17.973732
0.1417,0.1711,0.0587,0.0489,0.2297,17.998692
0.2004,0.1808,0.1906,0.1808,0.0978,18.024692
0.0929,0.0587,0.0391,0.1075,0.0782,18.050692
0.1662,0.0293,0.1075,0.0635,0.0782,18.07566
0.0391,0.0733,0.0978,0.0538,0.0538,18.100612
0.0733,0.0538,0.0733,0.0391,0.0391,18.125572
0.0929,0.0293,0.1515,0.0782,0.0635,18.149492
0.0587,0.0831,0.1026,0.1271,0.1369,18.174452
0.1613,0.1808,0.088,0.044,0.1711,18.200452
