Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.0391,0.0831,0.0684,0.0342,0.0538,7.517572
0.0391,0.0489,0.0489,0.0733,0.0293,7.540452
0.0391,0.0391,0.0587,0.0196,0.0342,7.563332
0.1515,0.044,0.044,0.0684,0.0391,7.584132
0.0489,0.0196,0.0782,0.0489,0.0391,7.605972
0.1417,0.0782,0.0978,0.1417,0.0684,7.628852
0.1906,0.0684,0.0587,0.1369,0.088,7.653812
0.0978,0.0587,0.0587,0.0782,0.0635,7.678772
0.0929,0.0293,0.0196,0.088,0.0538,7.703732
0.044,0.0782,0.0929,0.1026,0.0929,7.726612
0.1417,0.0684,0.0782,0.0635,0.132,7.750532
0.1124,0.0684,0.0391,0.1222,0.044,7.775492
0.2297,0.132,0.132,0.0978,0.0587,7.798372
0.0929,0.0684,0.1124,0.088,0.0635,7.823332
0.0929,0.132,0.044,0.132,0.1711,7.848292
0.1173,0.132,0.0782,0.0733,0.0978,7.872212
0.0587,0.0929,0.088,0.0684,0.1906,7.897172
0.1173,0.0635,0.0733,0.0391,0.0391,7.922132
0.1026,0.0587,0.0733,0.044,0.0733,7.945012
0.0489,0.0391,0.1515,0.1662,0.0733,7.968932
0.0929,0.0929,0.0489,0.0391,0.0342,7.992852
0.0587,0.0587,0.176,0.1564,0.0831,8.015732
0.0782,0.0635,0.0733,0.0391,0.1026,8.040692
0.1075,0.0391,0.0978,0.1222,0.0733,8.064612
0.1906,0.044,0.0538,0.0733,0.0684,8.088532
0.0489,0.0733,0.0587,0.0733,0.0538,8.112452
0.0489,0.0587,0.1026,0.1124,0.0733,8.137412
0.1711,0.0635,0.1124,0.0391,0.044,8.162372
0.0929,0.0489,0.0391,0.0342,0.0244,8.185252
0.0489,0.0733,0.0635,0.0342,0.0293,8.207092
0.0489,0.044,0.0635,0.0391,0.0587,8.229972
0.0196,0.0538,0.0782,0.0391,0.0293,8.252852
0.0782,0.0489,0.0391,0.1026,0.0929,8.274692
0.2102,0.0587,0.3079,0.3666,0.1808,8.298612
0.0684,0.0587,0.0489,0.0831,0.1906,8.323572
0.0587,0.0391,0.0929,0.0391,0.0391,8.348532
0.0782,0.0635,0.1026,0.0293,0.0391,8.370372
0.0587,0.1124,0.0733,0.1515,0.0831,8.393252
0.0587,0.0391,0.0733,0.0244,0.0684,8.418212
0.1906,0.0489,0.0929,0.1026,0.0587,8.441092
0.0635,0.1124,0.0196,0.0587,0.0489,8.466052
0.1711,0.0929,0.1417,0.0391,0.0391,8.489972
0.0635,0.0489,0.0929,0.0733,0.1026,8.512852
0.0538,0.088,0.0635,0.0684,0.0684,8.537812
0.0782,0.0978,0.088,0.0978,0.0538,8.562772
0.1075,0.0538,0.0587,0.1417,0.0587,8.587732
0.0733,0.0733,0.0684,0.1026,0.0733,8.612692
0.0929,0.132,0.0782,0.1906,0.0929,8.637652
0.0244,0.0342,0.0391,0.0587,0.0831,8.662612
0.0538,0.0293,0.0733,0.0831,0.0635,8.684452
0.1662,0.0244,0.0489,0.0489,0.0391,8.708372
0.132,0.0733,0.088,0.044,0.0782,8.731252
0.088,0.0635,0.1124,0.0587,0.0391,8.755172
0.0391,0.0538,0.0635,0.0782,0.0293,8.779092
0.0929,0.0391,0.0587,0.0782,0.0782,8.801972
0.132,0.0391,0.0489,0.0929,0.0831,8.825892
0.0587,0.0635,0.0733,0.1124,0.0587,8.849812
0.0489,0.1075,0.0244,0.0929,0.0391,8.874772
0.1124,0.044,0.0489,0.0489,0.0587,8.897652
0.0587,0.0635,0.0733,0.0293,0.0342,8.921572
0.1075,0.1515,0.1026,0.176,0.088,8.944452
0.0635,0.1222,0.0391,0.1369,0.0978,8.969412
0.0391,0.2297,0.0196,0.0342,0.0538,8.993332
0.0929,0.0489,0.0782,0.1808,0.1222,9.015172
0.0391,0.0978,0.0684,0.0635,0.0635,9.040132
0.0489,0.0538,0.044,0.0391,0.044,9.064052
0.0342,0.0391,0.088,0.0391,0.0293,9.085892
0.0684,0.0782,0.0587,0.0733,0.0391,9.106692
0.1124,0.0489,0.0196,0.0391,0.0684,9.130612
0.1222,0.0196,0.0587,0.088,0.0391,9.153492
0.0635,0.0391,0.1026,0.0684,0.1711,9.176372
0.0684,0.0929,0.0684,0.1075,0.2102,9.200292
0.132,0.044,0.1124,0.0489,0.132,9.225252
0.1124,0.1026,0.0684,0.0635,0.1026,9.249172
0.0489,0.0635,0.0587,0.0978,0.044,9.274132
0.0587,0.0587,0.0684,0.132,0.1026,9.298052
0.0635,0.132,0.132,0.1906,0.1026,9.323012
0.1026,0.0489,0.0342,0.0733,0.0929,9.347972
0.0684,0.0489,0.0391,0.0929,0.1711,9.371892
0.0978,0.1026,0.0391,0.0489,0.0489,9.395812
0.1417,0.0342,0.0391,0.0635,0.0489,9.419732
0.0489,0.0587,0.1662,0.0293,0.0733,9.442612
0.1271,0.1417,0.0635,0.132,0.0293,9.466532
0.1124,0.0391,0.0489,0.1271,0.1808,9.490452
0.0635,0.1222,0.0929,0.0538,0.0391,9.514372
0.0489,0.0831,0.0929,0.1515,0.0489,9.538292
0.0684,0.0489,0.0782,0.0587,0.0733,9.563252
0.0538,0.044,0.044,0.044,0.0342,9.588212
0.0489,0.0342,0.0538,0.0293,0.0489,9.609012
0.0342,0.0342,0.0489,0.0391,0.0587,9.631892
0.0587,0.0293,0.0489,0.0489,0.0391,9.653732
0.044,0.0733,0.0635,0.088,0.1466,9.676612
0.088,0.0733,0.0342,0.0831,0.0391,9.700532
0.0782,0.0391,0.0929,0.0929,0.0782,9.723412
0.1222,0.0489,0.0831,0.0538,0.0782,9.747332
0.1124,0.0489,0.1173,0.0391,0.1075,9.772292
0.1564,0.0587,0.0782,0.0929,0.1515,9.796212
0.1222,0.0489,0.0391,0.132,0.0293,9.821172
0.0635,0.1808,0.0635,0.0684,0.0782,9.844052
0.0733,0.044,0.0929,0.044,0.0978,9.869012
0.0342,0.0538,0.0733,0.0782,0.0587,9.891892
0.0587,0.0635,0.0391,0.044,0.0733,9.915812
0.0391,0.0489,0.0733,0.0684,0.0538,9.938692
0.0733,0.0391,0.0489,0.0978,0.1515,9.962612
0.1515,0.0489,0.1124,0.0538,0.132,9.986532
0.1857,0.132,0.1515,0.1417,0.1515,10.011492
0.0391,0.0978,0.1515,0.0782,0.1222,10.037492
0.0489,0.0391,0.0831,0.088,0.0587,10.062452
0.2102,0.0587,0.0489,0.0587,0.2493,10.087412
0.1075,0.1124,0.0684,0.176,0.259,10.113412
0.1124,0.1173,0.0391,0.0978,0.0391,10.139412
0.0489,0.0587,0.1808,0.0978,0.0293,10.163332
0.0684,0.0391,0.0293,0.0489,0.0635,10.188292
0.2004,0.0391,0.132,0.1222,0.0978,10.212212
0.1026,0.0342,0.1026,0.0391,0.0489,10.237172
0.0391,0.0733,0.0342,0.0391,0.0293,10.261092
0.0831,0.0293,0.0342,0.0587,0.0293,10.282932
0.0733,0.0684,0.0635,0.0538,0.088,10.305812
0.0733,0.0635,0.1564,0.0782,0.1906,10.331812
0.0782,0.1075,0.0587,0.0587,0.0782,10.357812
0.0635,0.0733,0.1417,0.1564,0.0635,10.383812
0.0782,0.0782,0.0587,0.1515,0.0733,10.409812
0.0635,0.0782,0.0929,0.044,0.0635,10.435812
0.1075,0.088,0.132,0.1173,0.0929,10.460772
0.0391,0.0635,0.0489,0.0391,0.0635,10.486772
0.0684,0.1124,0.0978,0.1808,0.1906,10.510692
0.2884,0.0293,0.0684,0.1124,0.0929,10.536692
0.0733,0.0538,0.0635,0.0929,0.0684,10.561652
0.0391,0.0489,0.0538,0.1075,0.0733,10.587652
0.0782,0.1564,0.0782,0.1515,0.1026,10.612612
0.1417,0.1026,0.0978,0.1906,0.0733,10.638612
0.0782,0.0929,0.0733,0.0293,0.0635,10.664612
0.1857,0.0684,0.0391,0.0489,0.1075,10.689572
0.0782,0.0978,0.0391,0.1515,0.0782,10.714532
0.0978,0.1173,0.1515,0.1369,0.0244,10.739492
0.1711,0.088,0.0978,0.1026,0.088,10.764452
0.088,0.0489,0.0587,0.0733,0.0929,10.790452
0.0733,0.0831,0.0831,0.0635,0.0978,10.816452
0.1515,0.1662,0.1222,0.0391,0.1271,10.842452
0.1564,0.0635,0.132,0.1515,0.0538,10.867412
0.0489,0.0391,0.0635,0.0929,0.0733,10.893412
0.0587,0.0733,0.1026,0.044,0.1124,10.918372
0.0684,0.088,0.044,0.1222,0.0929,10.943332
0.0293,0.044,0.0733,0.0782,0.1173,10.968292
0.0538,0.0929,0.0782,0.0391,0.2395,10.992212
0.0587,0.1613,0.1515,0.0587,0.0929,11.017172
0.1662,0.1271,0.0782,0.0782,0.1466,11.043172
0.0684,0.0489,0.1124,0.0831,0.0391,11.069172
0.0684,0.0538,0.0684,0.0391,0.0587,11.094132
0.0635,0.0587,0.0733,0.1075,0.0391,11.119092
0.0538,0.0635,0.0293,0.0293,0.0293,11.144052
0.044,0.0293,0.0293,0.0293,0.0489,11.166932
0.0391,0.044,0.044,0.0293,0.044,11.188772
0.0538,0.0342,0.0391,0.0293,0.044,11.209572
0.1124,0.0782,0.044,0.044,0.1173,11.231412
0.0587,0.3079,0.0978,0.0978,0.1222,11.255332
0.0782,0.132,0.1906,0.1222,0.2102,11.281332
0.2542,0.2688,0.0635,0.1173,0.1711,11.307332
0.2493,0.0929,0.1369,0.1271,0.0782,11.333332
0.1222,0.1906,0.1417,0.1124,0.1417,11.359332
0.0635,0.0587,0.0489,0.0635,0.0293,11.385332
0.044,0.0489,0.0244,0.0538,0.044,11.410292
0.0489,0.0538,0.0635,0.0733,0.0538,11.433172
0.0293,0.0538,0.0538,0.044,0.0929,11.459172
0.1124,0.0391,0.1271,0.0196,0.2297,11.483092
0.0587,0.044,0.0684,0.1466,0.1515,11.507012
0.088,0.1906,0.0391,0.1173,0.0782,11.531972
0.2884,0.1564,0.1026,0.044,0.0587,11.556932
0.088,0.0782,0.1955,0.1515,0.0635,11.581892
0.1857,0.2297,0.0782,0.2102,0.1613,11.607892
0.0587,0.0929,0.1466,0.1026,0.1271,11.633892
0.0831,0.0733,0.0489,0.0587,0.2102,11.659892
0.1026,0.0831,0.0929,0.0538,0.0587,11.6859
0.0538,0.0538,0.0538,0.0391,0.0391,11.711892
0.044,0.1515,0.0978,0.1271,0.1369,11.735812
0.0831,0.088,0.0733,0.0293,0.1026,11.760772
0.0196,0.0391,0.0538,0.0831,0.0489,11.785732
0.0635,0.0489,0.0538,0.1124,0.1124,11.809652
0.1124,0.088,0.1564,0.0489,0.1173,11.835652
0.0391,0.1417,0.0489,0.0831,0.088,11.861652
0.0978,0.0978,0.1515,0.1271,0.1173,11.886612
0.1955,0.1075,0.1173,0.2884,0.044,11.912612
0.1515,0.1173,0.0635,0.1369,0.1271,11.937572
0.0391,0.0733,0.0635,0.1271,0.0978,11.963572
0.0831,0.1075,0.0489,0.0733,0.1222,11.988532
0.0782,0.0782,0.0489,0.0342,0.0489,12.014532
0.0538,0.0733,0.0538,0.0293,0.0684,12.039492
0.0391,0.044,0.0391,0.044,0.0489,12.064452
0.0293,0.044,0.044,0.0391,0.0489,12.086292
0.0733,0.0733,0.0489,0.0489,0.0782,12.108132
0.1124,0.1124,0.0391,0.1271,0.0782,12.134132
0.2346,0.1369,0.0489,0.1955,0.0538,12.159092
0.1906,0.1124,0.1124,0.044,0.0782,12.185092
0.132,0.088,0.132,0.0782,0.0782,12.210052
0.0929,0.0831,0.088,0.132,0.1662,12.236052
0.0929,0.0831,0.088,0.1075,0.1711,12.262052
0.0978,0.2004,0.0733,0.0929,0.0782,12.288052
0.0196,0.044,0.0929,0.0391,0.1075,12.314052
0.0587,0.1906,0.0391,0.0391,0.0733,12.336932
0.1124,0.0587,0.0782,0.1173,0.1906,12.360852
0.0196,0.1026,0.1515,0.0929,0.044,12.386852
0.1124,0.0733,0.0587,0.132,0.132,12.410772
0.0538,0.1173,0.1417,0.0635,0.0538,12.436772
0.0587,0.1026,0.0293,0.0978,0.1124,12.462772
0.0733,0.0391,0.1515,0.0391,0.0733,12.487732
0.0635,0.0391,0.0293,0.1515,0.0782,12.511652
0.1124,0.1906,0.044,0.1906,0.0782,12.535572
0.0684,0.0978,0.1906,0.0391,0.1417,12.560532
0.1173,0.0929,0.044,0.0782,0.1075,12.585492
0.0733,0.0684,0.0293,0.044,0.044,12.610452
0.0391,0.0684,0.0587,0.0391,0.0391,12.633332
0.0978,0.0391,0.0342,0.0244,0.0342,12.656212
0.0293,0.0293,0.0342,0.0244,0.0391,12.678052
0.0293,0.0342,0.044,0.044,0.0342,12.698852
0.044,0.0293,0.0538,0.044,0.1124,12.719652
0.0733,0.1075,0.0782,0.0929,0.0733,12.742532
0.088,0.088,0.088,0.1564,0.2004,12.768532
0.0978,0.0782,0.1075,0.1564,0.2688,12.794532
0.1417,0.088,0.1222,0.0391,0.1515,12.820532
0.0684,0.2004,0.1955,0.0978,0.0733,12.845492
0.132,0.0489,0.1417,0.1124,0.0929,12.871492
0.088,0.0782,0.044,0.0684,0.0978,12.897492
0.0684,0.0635,0.0587,0.0489,0.0342,12.922452
0.0587,0.0391,0.0342,0.0342,0.0635,12.947412
0.0587,0.0587,0.0733,0.0635,0.0635,12.970292
0.0978,0.0782,0.0244,0.1124,0.1417,12.996292
0.0391,0.1466,0.2688,0.1417,0.1026,13.021252
0.1515,0.0538,0.132,0.0929,0.0391,13.046212
0.1124,0.1026,0.1026,0.0733,0.0489,13.071172
0.0635,0.0635,0.0978,0.0391,0.044,13.097172
0.0587,0.088,0.0489,0.1466,0.1222,13.121092
0.0782,0.0538,0.0293,0.0684,0.088,13.147092
0.0587,0.2102,0.1026,0.0587,0.132,13.172052
0.1466,0.0684,0.1515,0.0733,0.0782,13.198052
0.0342,0.0391,0.0635,0.0342,0.0538,13.224052
0.0782,0.0782,0.0782,0.1124,0.088,13.246932
0.0635,0.0391,0.0391,0.0489,0.0635,13.272932
0.044,0.0293,0.0391,0.0293,0.0391,13.296852
0.0587,0.0733,0.0929,0.0538,0.0831,13.317652
0.0489,0.0684,0.0391,0.0831,0.0831,13.343652
0.0782,0.0733,0.0196,0.0538,0.0635,13.368612
0.0831,0.0782,0.1271,0.044,0.0244,13.393572
0.088,0.1271,0.1417,0.1466,0.0929,13.417492
0.0831,0.1515,0.0831,0.1417,0.132,13.443492
0.1466,0.1026,0.0587,0.0733,0.0293,13.469492
0.088,0.0244,0.0831,0.0391,0.0684,13.494452
0.088,0.0391,0.0587,0.0635,0.132,13.518372
0.1564,0.1026,0.044,0.0831,0.0978,13.543332
0.0733,0.0489,0.0489,0.0635,0.0635,13.568292
0.0733,0.0684,0.0244,0.0244,0.0391,13.594292
0.0391,0.0342,0.0538,0.0635,0.0733,13.617172
0.0831,0.0538,0.0684,0.1026,0.0733,13.641092
0.0391,0.0635,0.0733,0.0489,0.0635,13.667092
0.0489,0.1417,0.0635,0.1564,0.0929,13.692052
0.0733,0.0489,0.0978,0.0733,0.0489,13.718052
0.0929,0.088,0.0587,0.1124,0.0782,13.744052
0.1222,0.0929,0.0489,0.0978,0.1124,13.770052
0.0929,0.0782,0.0635,0.0538,0.0831,13.796052
0.044,0.0587,0.0635,0.0196,0.0782,13.822052
0.0293,0.1026,0.0391,0.1808,0.0635,13.845972
0.132,0.0831,0.0978,0.0782,0.0831,13.869892
0.0587,0.1173,0.0587,0.0391,0.0489,13.895892
0.088,0.0587,0.0489,0.0587,0.0929,13.920852
0.0733,0.1417,0.0391,0.1564,0.1271,13.946852
0.0733,0.0684,0.0538,0.0831,0.0587,13.971812
0.0782,0.0342,0.0538,0.0489,0.0391,13.997812
0.1026,0.0782,0.088,0.0587,0.0538,14.021732
0.0782,0.044,0.0782,0.0635,0.132,14.047732
0.1222,0.0831,0.0293,0.1369,0.0782,14.072692
0.0587,0.0733,0.0733,0.1222,0.1075,14.097652
0.1564,0.1564,0.044,0.0342,0.0635,14.123652
0.0293,0.0244,0.0293,0.044,0.044,14.147572
0.0342,0.0391,0.0538,0.0635,0.0244,14.168372
0.0929,0.0244,0.0244,0.0293,0.0635,14.191252
0.0831,0.044,0.0244,0.0391,0.0342,14.214132
0.0342,0.0391,0.0538,0.0342,0.0293,14.235972
0.044,0.0391,0.0733,0.0196,0.044,14.257812
0.132,0.0587,0.0293,0.0293,0.0733,14.279652
0.0196,0.0635,0.0635,0.0782,0.0489,14.303572
0.1173,0.0929,0.1124,0.1026,0.0782,14.328532
0.0391,0.0831,0.1466,0.0587,0.0635,14.354532
0.044,0.0831,0.0733,0.0929,0.0391,14.379492
0.1124,0.0929,0.0782,0.0635,0.044,14.403412
0.0831,0.0342,0.0538,0.0342,0.0244,14.428372
0.0342,0.0635,0.0733,0.0538,0.0635,14.451252
0.0391,0.0489,0.0391,0.0391,0.0538,14.476212
0.044,0.0587,0.0293,0.0293,0.044,14.499092
0.0391,0.0635,0.044,0.0489,0.0978,14.520932
0.0342,0.0244,0.0587,0.0489,0.0733,14.544852
0.0782,0.0293,0.0587,0.0684,0.1271,14.568772
0.0391,0.044,0.0391,0.0684,0.0929,14.593732
0.0733,0.0391,0.1613,0.0978,0.0587,14.616612
0.0391,0.0587,0.0391,0.0587,0.1124,14.641572
0.1417,0.0733,0.1026,0.0587,0.0538,14.665492
0.0293,0.0733,0.0489,0.1026,0.0782,14.691492
0.0293,0.0293,0.0635,0.0391,0.0391,14.716452
0.0635,0.044,0.1417,0.0244,0.044,14.738292
0.0293,0.0293,0.0929,0.1026,0.0587,14.761172
0.1173,0.0587,0.2004,0.0831,0.0929,14.785092
0.132,0.1124,0.0391,0.0587,0.0733,14.811092
0.0733,0.0489,0.0342,0.0587,0.0538,14.836052
0.044,0.0489,0.0538,0.1417,0.088,14.861012
0.0684,0.1124,0.0391,0.0538,0.044,14.885972
0.1124,0.0244,0.044,0.1417,0.0391,14.909892
0.0391,0.0929,0.0293,0.0391,0.044,14.932772
0.0489,0.0831,0.0929,0.0538,0.0391,14.954612
0.0831,0.0684,0.0733,0.0538,0.0538,14.979572
0.0978,0.1124,0.044,0.0684,0.0684,15.005572
0.0538,0.0733,0.1124,0.0391,0.0587,15.030532
0.2297,0.0293,0.088,0.044,0.044,15.055492
0.088,0.0342,0.0782,0.044,0.0782,15.078372
0.0635,0.0342,0.044,0.0391,0.0831,15.102292
0.0538,0.0538,0.044,0.0831,0.0782,15.125172
0.0489,0.0342,0.0635,0.0587,0.0929,15.150132
0.044,0.0342,0.0635,0.0538,0.0978,15.175092
0.088,0.0587,0.1026,0.0342,0.0391,15.199012
0.044,0.0684,0.0538,0.0342,0.0196,15.222932
0.0831,0.0538,0.0293,0.0587,0.0293,15.245812
0.0342,0.0489,0.0587,0.0587,0.1857,15.269732
0.0929,0.0635,0.0978,0.0831,0.0293,15.294692
0.1026,0.0538,0.0978,0.0391,0.0929,15.319652
0.0342,0.0293,0.0733,0.0293,0.0587,15.344612
0.0391,0.044,0.0782,0.0391,0.0538,15.367492
0.088,0.0196,0.1026,0.1026,0.0929,15.390372
0.0391,0.0587,0.0684,0.0489,0.0782,15.415332
0.0391,0.0929,0.0733,0.088,0.0733,15.440292
0.1124,0.088,0.1271,0.1808,0.1124,15.465252
0.1124,0.1075,0.1075,0.0733,0.0342,15.491252
0.044,0.0489,0.0684,0.0489,0.044,15.516212
0.0391,0.0733,0.0342,0.044,0.0635,15.540132
0.0489,0.0587,0.0635,0.0342,0.0635,15.563012
0.132,0.0635,0.0782,0.0489,0.0391,15.587972
0.0391,0.0489,0.0391,0.088,0.0196,15.61294
0.0929,0.0391,0.0391,0.1026,0.1075,15.635812
0.0391,0.0978,0.0635,0.0538,0.0733,15.659732
0.0489,0.088,0.0782,0.2102,0.0587,15.684692
0.132,0.0782,0.1417,0.0978,0.1515,15.710692
0.088,0.0391,0.0831,0.0391,0.1075,15.736692
0.0587,0.0244,0.0391,0.0782,0.0391,15.760612
0.0196,0.0587,0.0684,0.044,0.0538,15.783492
0.0391,0.0538,0.0733,0.044,0.0587,15.807412
0.0538,0.0391,0.0831,0.0978,0.0635,15.831332
0.0538,0.0293,0.0635,0.132,0.0831,15.856292
0.1026,0.0489,0.0587,0.0831,0.132,15.881252
0.0293,0.0587,0.0635,0.0733,0.0635,15.907252
0.0391,0.0391,0.0684,0.0733,0.044,15.932212
0.0391,0.0538,0.0733,0.0733,0.0489,15.955092
0.0782,0.1222,0.0244,0.0978,0.0635,15.980052
0.0733,0.0489,0.0391,0.0538,0.044,16.005012
0.044,0.0831,0.0684,0.0635,0.0391,16.028932
0.044,0.0244,0.0391,0.0684,0.044,16.052852
0.0391,0.0831,0.0293,0.0293,0.0293,16.074692
0.044,0.0391,0.0293,0.0587,0.0684,16.096532
0.0538,0.1222,0.0538,0.0684,0.0831,16.119412
0.1417,0.088,0.0831,0.088,0.0587,16.14542
0.0929,0.0782,0.0196,0.0733,0.1613,16.171412
0.0587,0.0587,0.0587,0.0391,0.0929,16.196372
0.0587,0.0782,0.1466,0.0782,0.0782,16.221332
0.0587,0.0587,0.088,0.0391,0.1026,16.247332
0.088,0.0635,0.0978,0.0391,0.0342,16.272292
0.0831,0.0635,0.1026,0.1026,0.0293,16.296212
0.0929,0.0489,0.044,0.0684,0.0978,16.321172
0.0782,0.0635,0.0244,0.0391,0.0587,16.346132
0.0978,0.0929,0.0978,0.1857,0.1808,16.370052
0.0635,0.0978,0.1417,0.1711,0.1124,16.396052
0.176,0.1124,0.0538,0.1026,0.0391,16.422052
0.0293,0.0538,0.1417,0.0293,0.1026,16.447012
0.0733,0.044,0.0244,0.0684,0.0831,16.470932
0.0196,0.0391,0.044,0.0391,0.0342,16.494852
0.0342,0.0489,0.0733,0.0587,0.0635,16.515652
0.088,0.1613,0.1466,0.0489,0.1026,16.540612
0.0831,0.0538,0.1222,0.0587,0.1417,16.566612
0.1515,0.1124,0.0391,0.1075,0.0684,16.592612
0.0342,0.044,0.0635,0.0196,0.0635,16.617572
0.0342,0.0831,0.044,0.0391,0.0391,16.640452
0.0782,0.132,0.132,0.1026,0.0489,16.662292
0.044,0.0733,0.1026,0.1613,0.0342,16.688292
0.0733,0.0391,0.0684,0.044,0.0831,16.712212
0.044,0.0587,0.0293,0.0342,0.0635,16.736132
0.0342,0.0391,0.0293,0.0635,0.0684,16.759012
0.1075,0.0733,0.0293,0.1124,0.0587,16.781892
0.2444,0.0489,0.1271,0.2151,0.3275,16.806852
0.2297,0.0391,0.0587,0.0733,0.0929,16.832852
0.0684,0.1417,0.0587,0.1026,0.044,16.857812
0.0587,0.0684,0.0587,0.0733,0.0929,16.882772
0.0684,0.0538,0.0489,0.0196,0.044,16.908772
0.088,0.1222,0.0635,0.0684,0.0733,16.932692
0.0196,0.044,0.044,0.0929,0.0391,16.958692
0.0635,0.088,0.1026,0.044,0.132,16.980532
0.0831,0.0587,0.1515,0.1417,0.1026,17.005492
0.2004,0.0929,0.1124,0.2004,0.1222,17.031492
0.0733,0.0831,0.0929,0.1515,0.0733,17.057492
0.088,0.0929,0.0635,0.088,0.0489,17.083492
0.1857,0.0391,0.044,0.0391,0.1369,17.109492
0.0538,0.0489,0.0489,0.0831,0.0538,17.132372
0.1075,0.0391,0.0929,0.1124,0.0489,17.158372
0.044,0.0587,0.0587,0.044,0.044,17.183332
0.0538,0.0489,0.0635,0.0733,0.0293,17.206212
0.0831,0.0635,0.0635,0.0635,0.0293,17.231172
0.0733,0.0929,0.0929,0.1124,0.0489,17.256132
0.0831,0.0684,0.0391,0.1564,0.2102,17.282132
0.0782,0.1026,0.1026,0.0391,0.0391,17.307092
0.0489,0.088,0.2004,0.0489,0.0635,17.331012
0.1124,0.0831,0.0635,0.1124,0.1124,17.357012
0.0635,0.0489,0.0782,0.0391,0.0831,17.383012
0.0489,0.0782,0.0489,0.0244,0.0587,17.407972
0.088,0.0684,0.088,0.0489,0.0635,17.432932
0.0733,0.0635,0.0978,0.1369,0.0391,17.458932
0.0978,0.1515,0.1026,0.0587,0.1515,17.483892
0.0978,0.2151,0.1564,0.2493,0.0733,17.509892
0.0782,0.0978,0.0635,0.0733,0.0929,17.535892
0.0391,0.0489,0.0831,0.0538,0.0684,17.561892
0.0538,0.0831,0.0635,0.0733,0.0733,17.586852
0.1075,0.0391,0.0587,0.0391,0.1026,17.612852
0.0293,0.0538,0.1515,0.1222,0.0391,17.636772
0.0782,0.132,0.0587,0.1515,0.1417,17.660692
0.0782,0.132,0.2884,0.1906,0.1515,17.686692
0.0489,0.1515,0.1564,0.0489,0.088,17.712692
0.0635,0.1369,0.2102,0.0587,0.1711,17.738692
0.2688,0.0587,0.0244,0.0538,0.0244,17.764692
0.1075,0.0293,0.0929,0.0587,0.088,17.788612
0.0538,0.0635,0.0635,0.0782,0.1173,17.813572
0.0391,0.1075,0.0929,0.2004,0.1515,17.839572
0.0538,0.0929,0.0733,0.0196,0.0538,17.864532
0.0391,0.0293,0.0587,0.1026,0.088,17.889492
0.0587,0.1173,0.1515,0.0782,0.0489,17.913412
0.1564,0.1808,0.0293,0.0782,0.0733,17.939412
0.0342,0.0538,0.1906,0.0733,0.0391,17.964372
