Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.0196,0.0196,0.0342,0.0196,0.0244,9.862772
0.0196,0.0196,0.0196,0.0147,0.0293,9.882532
0.0244,0.0196,0.0147,0.0342,0.0196,9.902292
0.0196,0.0342,0.0293,0.0147,0.0538,9.922052
0.0489,0.0196,0.0293,0.0293,0.0196,9.942852
0.0147,0.0244,0.0196,0.0391,0.0244,9.963652
0.0244,0.0147,0.0293,0.0196,0.0196,9.983412
0.0342,0.0342,0.0293,0.0293,0.0147,10.003172
0.0196,0.0196,0.0342,0.0293,0.0244,10.023972
0.0196,0.0196,0.0196,0.0635,0.0635,10.044772
0.0293,0.0147,0.0244,0.0244,0.0244,10.067652
0.0244,0.0196,0.0293,0.0196,0.0196,10.08846
0.0391,0.0196,0.044,0.044,0.0196,10.109252
0.0538,0.0538,0.0342,0.0538,0.0293,10.130052
0.0293,0.0538,0.0098,0.0635,0.0293,10.153972
0.0391,0.0635,0.0391,0.0391,0.0196,10.176852
0.0538,0.0391,0.0733,0.0391,0.0196,10.198692
0.0098,0.0538,0.0538,0.044,0.0196,10.22158
0.0391,0.0538,0.0635,0.0196,0.0391,10.244452
0.0293,0.0196,0.0293,0.0342,0.0147,10.267332
0.0293,0.0244,0.0489,0.0147,0.044,10.28814
0.0244,0.0196,0.044,0.0196,0.0342,10.309972
0.0244,0.0147,0.0244,0.0293,0.0342,10.330772
0.0293,0.0196,0.0196,0.044,0.0196,10.351572
0.0293,0.0196,0.0196,0.044,0.0098,10.372372
0.0196,0.0342,0.0147,0.0147,0.0196,10.393172
0.0293,0.0293,0.0196,0.0244,0.0293,10.413972
0.0342,0.0244,0.044,0.0244,0.0244,10.434772
0.0293,0.0196,0.0391,0.0098,0.044,10.455572
0.0538,0.044,0.0196,0.044,0.0244,10.476372
0.0391,0.0342,0.0196,0.0342,0.0244,10.498212
0.0538,0.0489,0.0635,0.0391,0.0391,10.519012
0.044,0.0244,0.044,0.0196,0.0244,10.542932
0.0293,0.0147,0.0196,0.044,0.0538,10.563732
0.0538,0.0391,0.0293,0.0342,0.0538,10.585572
0.0635,0.0635,0.0196,0.0342,0.044,10.608452
0.044,0.0391,0.0196,0.0391,0.0342,10.631332
0.0147,0.0196,0.0244,0.0489,0.0391,10.652132
0.0196,0.044,0.0293,0.0342,0.0196,10.673972
0.0293,0.0538,0.0293,0.0293,0.044,10.694772
0.0196,0.0196,0.0196,0.0293,0.0147,10.716612
0.0635,0.0098,0.0391,0.0147,0.0293,10.737412
0.0244,0.0244,0.0293,0.0196,0.044,10.759252
0.0196,0.044,0.044,0.0196,0.0342,10.780052
0.0196,0.0244,0.0342,0.0244,0.0147,10.800852
0.0244,0.0391,0.0244,0.0293,0.0244,10.821652
0.0196,0.0147,0.0196,0.0391,0.044,10.842452
0.0196,0.0196,0.0342,0.0391,0.0538,10.863252
0.0196,0.0489,0.0098,0.0538,0.0196,10.885092
0.0244,0.0293,0.0244,0.0147,0.0244,10.907972
0.0391,0.0293,0.0,0.0733,0.0587,10.928772
0.0538,0.0635,0.0196,0.0293,0.0196,10.951652
0.0391,0.0538,0.0196,0.0538,0.0244,10.974532
0.0244,0.0489,0.0196,0.0635,0.0733,10.997412
0.0391,0.0293,0.0538,0.0196,0.0244,11.021332
0.0587,0.0244,0.0538,0.0342,0.0391,11.043172
0.0098,0.0733,0.0489,0.0049,0.0635,11.066052
0.0342,0.0244,0.0244,0.0196,0.0244,11.089972
0.0244,0.0196,0.0244,0.0293,0.0244,11.110772
0.0293,0.0147,0.0244,0.044,0.0244,11.131572
0.0391,0.0098,0.0244,0.0293,0.044,11.152372
0.0098,0.0342,0.0391,0.0342,0.0147,11.173172
0.0684,0.0196,0.0244,0.0635,0.0244,11.193972
0.0244,0.0391,0.0147,0.0293,0.0244,11.216852
0.0244,0.0244,0.0293,0.0293,0.0147,11.237652
0.0244,0.0244,0.0342,0.0196,0.0244,11.258452
0.0244,0.0196,0.0098,0.0391,0.0196,11.279252
0.0293,0.0342,0.044,0.0293,0.0147,11.300052
0.0244,0.0293,0.0196,0.0293,0.0196,11.320852
0.0684,0.0391,0.0342,0.0342,0.0147,11.341652
0.0196,0.0538,0.0342,0.0244,0.0147,11.363492
0.0293,0.0342,0.0098,0.0342,0.0293,11.385332
0.0293,0.044,0.0587,0.0196,0.044,11.406132
0.0587,0.0244,0.044,0.044,0.0196,11.427972
0.0342,0.0293,0.044,0.0196,0.0538,11.449812
0.0244,0.0147,0.0391,0.044,0.0391,11.471652
0.044,0.0244,0.0391,0.0244,0.0391,11.492452
0.0147,0.0293,0.0196,0.0244,0.0244,11.513252
0.0147,0.0342,0.0196,0.0244,0.0538,11.534052
0.0293,0.044,0.0196,0.0342,0.0244,11.555892
0.0196,0.0489,0.0244,0.0196,0.0293,11.576692
0.0391,0.0196,0.0391,0.0538,0.0196,11.598532
0.0342,0.0147,0.0244,0.0196,0.0244,11.620372
0.0342,0.0196,0.0244,0.0196,0.0293,11.641172
0.0244,0.0147,0.0244,0.0244,0.0293,11.661972
0.0196,0.0244,0.0147,0.0244,0.0244,11.682772
0.0147,0.0293,0.0147,0.0293,0.0196,11.703572
0.044,0.0342,0.0293,0.0196,0.0244,11.724372
0.0733,0.0196,0.0489,0.0635,0.0538,11.745172
0.0342,0.0391,0.0538,0.0538,0.0196,11.770132
0.0391,0.044,0.0538,0.0196,0.0342,11.793012
0.0391,0.0733,0.0098,0.0391,0.0635,11.814852
0.0733,0.0489,0.0196,0.044,0.0098,11.837732
0.0391,0.044,0.0342,0.044,0.0538,11.860612
0.0244,0.0391,0.0244,0.0244,0.0293,11.882452
0.0196,0.044,0.0342,0.0391,0.0196,11.903252
0.0342,0.0293,0.0244,0.0147,0.0391,11.924052
0.0244,0.0196,0.0244,0.0196,0.0342,11.944852
0.0391,0.0342,0.0244,0.0196,0.0196,11.965652
0.0342,0.0196,0.0244,0.0391,0.0342,11.986452
0.0196,0.0293,0.044,0.0342,0.0244,12.007252
0.0293,0.0196,0.0196,0.0244,0.0196,12.028052
0.0293,0.0196,0.0196,0.0244,0.0196,12.048852
0.0244,0.0342,0.044,0.0244,0.0147,12.069652
0.0244,0.0196,0.0293,0.0196,0.0196,12.090452
0.0244,0.0196,0.0293,0.0196,0.0147,12.111252
0.0391,0.0733,0.0635,0.0098,0.0391,12.132052
0.0391,0.0391,0.0538,0.0342,0.0098,12.154932
0.0538,0.0391,0.0342,0.0196,0.0293,12.176772
0.0196,0.0342,0.0196,0.0342,0.0391,12.198612
0.0293,0.0391,0.0342,0.0196,0.0196,12.219412
0.0733,0.0391,0.0391,0.0538,0.0538,12.240212
0.0733,0.0244,0.0733,0.0244,0.0196,12.264132
0.0538,0.0244,0.0342,0.0587,0.0538,12.287012
0.0293,0.044,0.0196,0.0196,0.0196,12.310932
0.0342,0.0196,0.0293,0.0196,0.0147,12.331732
0.0293,0.0244,0.044,0.0244,0.0244,12.352532
0.0538,0.0293,0.0538,0.044,0.0538,12.373332
0.0293,0.0147,0.0342,0.0196,0.0342,12.397252
0.0196,0.0293,0.0342,0.0196,0.0196,12.41806
0.0391,0.0147,0.0293,0.0342,0.044,12.438852
0.0244,0.0244,0.0196,0.0196,0.0147,12.459652
0.0244,0.0342,0.0293,0.0244,0.0196,12.480452
0.0196,0.0196,0.0196,0.0293,0.0196,12.501252
0.0293,0.0244,0.0293,0.0293,0.0196,12.522052
0.0196,0.0196,0.0342,0.0196,0.0342,12.542852
0.0929,0.0342,0.0098,0.0587,0.044,12.563652
0.0391,0.0196,0.0293,0.0244,0.0733,12.586532
0.0342,0.0196,0.0147,0.0342,0.0147,12.608372
0.0391,0.0293,0.0489,0.0342,0.0196,12.629172
0.0049,0.0196,0.0293,0.0196,0.0733,12.651012
0.0342,0.0391,0.044,0.0342,0.0342,12.672852
0.0342,0.044,0.0244,0.0489,0.0391,12.693652
0.0147,0.0293,0.0244,0.0587,0.0538,12.715492
0.0342,0.0196,0.0391,0.0293,0.0196,12.738372
0.0196,0.0244,0.0244,0.0293,0.0196,12.759172
0.0196,0.0244,0.0147,0.0196,0.0293,12.779972
0.0293,0.0196,0.0244,0.0196,0.0196,12.800772
0.0244,0.0293,0.0196,0.0244,0.0244,12.821572
0.0196,0.0293,0.0098,0.0196,0.0244,12.842372
0.0244,0.0244,0.0196,0.0196,0.0342,12.863172
0.0244,0.0342,0.0342,0.0244,0.0196,12.88398
0.0244,0.0098,0.0196,0.0244,0.0196,12.904772
0.0342,0.0098,0.0147,0.0196,0.0147,12.925572
0.0342,0.0196,0.0244,0.0196,0.0342,12.946372
0.0244,0.0244,0.0391,0.0196,0.0293,12.967172
0.0587,0.0244,0.0733,0.0489,0.0196,12.987972
0.0147,0.0342,0.0196,0.0244,0.0196,13.011892
0.0293,0.0244,0.0196,0.0147,0.0196,13.032692
0.0489,0.044,0.044,0.0196,0.0244,13.053492
0.0684,0.0244,0.0293,0.0196,0.0196,13.075332
0.0244,0.0293,0.0391,0.0342,0.0342,13.097172
0.0196,0.0147,0.0196,0.0196,0.0489,13.117972
0.0196,0.0391,0.044,0.0342,0.0244,13.139812
0.0196,0.0293,0.0147,0.0196,0.0244,13.160612
0.0244,0.0147,0.0196,0.0196,0.0342,13.181412
0.0196,0.0489,0.044,0.0196,0.0391,13.202212
0.0196,0.044,0.0147,0.0391,0.044,13.224052
0.0196,0.0293,0.0293,0.0196,0.0147,13.244852
0.0538,0.0244,0.0147,0.0196,0.0293,13.265652
0.0196,0.0196,0.0293,0.0196,0.0244,13.287492
0.0244,0.0342,0.0244,0.0293,0.0147,13.308292
0.0293,0.0342,0.0244,0.0196,0.0244,13.329092
0.0196,0.0293,0.0244,0.0293,0.0196,13.3499
0.0293,0.0293,0.0342,0.0244,0.0147,13.370692
0.0293,0.0244,0.0196,0.0342,0.0293,13.391492
0.0831,0.044,0.0733,0.0489,0.0293,13.412292
0.0342,0.0342,0.0196,0.0147,0.0196,13.436212
0.044,0.0342,0.0293,0.0293,0.0342,13.457012
0.0342,0.0196,0.0098,0.0489,0.0293,13.477812
0.0293,0.0147,0.0147,0.0147,0.0342,13.499652
0.0342,0.044,0.0489,0.0244,0.0391,13.520452
0.0342,0.044,0.0293,0.044,0.0244,13.542292
0.0147,0.0342,0.0196,0.0293,0.0244,13.563092
0.0293,0.0293,0.0342,0.0196,0.0293,13.583892
0.0293,0.0244,0.0293,0.0196,0.0244,13.604692
0.0196,0.0098,0.0196,0.0196,0.0196,13.625492
0.0196,0.0196,0.0342,0.0147,0.044,13.646292
0.0342,0.0196,0.0244,0.0342,0.0196,13.667092
0.0391,0.0293,0.0196,0.0293,0.0244,13.687892
0.0244,0.0244,0.0196,0.0293,0.0244,13.708692
0.0244,0.0244,0.0196,0.0342,0.0244,13.729492
0.0196,0.0196,0.0147,0.0147,0.0293,13.750292
0.0244,0.0293,0.0196,0.0342,0.0196,13.771092
0.0244,0.0293,0.0196,0.0244,0.0196,13.791892
0.0196,0.0684,0.0733,0.0733,0.0293,13.812692
0.0342,0.0391,0.0244,0.0342,0.0098,13.836612
0.0244,0.0342,0.0342,0.0293,0.044,13.857412
0.0293,0.0293,0.0244,0.0489,0.0244,13.878212
0.044,0.0391,0.0342,0.0391,0.0733,13.900052
0.0733,0.0538,0.0391,0.0196,0.0293,13.921892
0.0342,0.0244,0.044,0.0293,0.0635,13.944772
0.0391,0.0196,0.0391,0.0293,0.0342,13.966612
0.0538,0.0342,0.0391,0.0342,0.0342,13.987412
0.0196,0.0196,0.0293,0.0196,0.0196,14.009252
0.0293,0.0342,0.0244,0.0293,0.044,14.030052
0.0342,0.0196,0.0196,0.0244,0.0244,14.050852
0.0196,0.0293,0.0098,0.0196,0.0391,14.071652
0.0293,0.0293,0.0147,0.0196,0.0196,14.092452
0.0342,0.0196,0.0244,0.0293,0.0244,14.113252
0.0342,0.0244,0.0098,0.0342,0.0098,14.134052
0.0244,0.0147,0.044,0.0293,0.0196,14.154852
0.0244,0.0342,0.0489,0.0244,0.0244,14.175652
0.0244,0.0147,0.0244,0.0196,0.0196,14.197492
0.044,0.0244,0.044,0.0196,0.0391,14.218292
0.0293,0.044,0.0147,0.0391,0.044,14.239092
0.0196,0.0244,0.0293,0.0244,0.0391,14.259892
0.0342,0.0391,0.0293,0.0489,0.0147,14.280692
0.0489,0.0489,0.0489,0.0196,0.044,14.302532
0.0244,0.0293,0.0196,0.0293,0.0733,14.326452
0.0684,0.0342,0.0244,0.0098,0.044,14.3483
0.0342,0.0733,0.044,0.0293,0.044,14.370132
0.0244,0.0147,0.0244,0.0196,0.0342,14.391972
0.0342,0.0196,0.0147,0.0244,0.0244,14.412772
0.0196,0.0196,0.0196,0.0196,0.0244,14.433572
0.0196,0.0293,0.0293,0.0196,0.0147,14.454372
0.0196,0.0196,0.0293,0.0293,0.0196,14.475172
0.044,0.0293,0.0244,0.0244,0.0196,14.495972
0.0244,0.0196,0.0196,0.0196,0.0293,14.516772
0.0196,0.0293,0.0196,0.0342,0.0244,14.537572
0.044,0.0098,0.0196,0.0196,0.0196,14.558372
0.0147,0.0342,0.0244,0.0196,0.0293,14.579172
0.0293,0.0293,0.0244,0.0342,0.0244,14.599972
0.0196,0.0342,0.0244,0.0049,0.0244,14.620772
0.0538,0.0196,0.0293,0.0342,0.0147,14.641572
0.0147,0.0244,0.0342,0.0244,0.0489,14.663412
0.0342,0.0391,0.0244,0.0244,0.0391,14.685252
0.0538,0.0635,0.0538,0.0293,0.0391,14.706052
0.0147,0.0293,0.0196,0.0342,0.0196,14.729972
0.044,0.044,0.0489,0.0684,0.0831,14.750772
0.0391,0.0293,0.0293,0.088,0.0391,14.774692
0.044,0.0147,0.0293,0.0196,0.0196,14.796532
0.0342,0.0244,0.0196,0.0244,0.0147,14.817332
0.044,0.0342,0.044,0.0196,0.0196,14.838132
0.0196,0.0147,0.0196,0.0196,0.0244,14.858932
0.0293,0.0244,0.0391,0.0342,0.0196,14.879732
0.044,0.0147,0.0196,0.0147,0.0244,14.900532
0.0196,0.0196,0.044,0.0342,0.0293,14.921332
0.0244,0.0293,0.0098,0.0196,0.0147,14.942132
0.0293,0.0342,0.0147,0.0147,0.0147,14.962932
0.0196,0.0147,0.0196,0.0196,0.0196,14.983732
0.0244,0.0391,0.0244,0.0196,0.0293,15.004532
0.0635,0.0196,0.0196,0.0293,0.0342,15.025332
0.0196,0.0684,0.0587,0.0489,0.0196,15.047172
0.0342,0.0538,0.0147,0.0147,0.0342,15.071092
0.0244,0.0293,0.0293,0.0196,0.0098,15.092932
0.0196,0.0489,0.044,0.0538,0.0293,15.113732
0.0293,0.0196,0.0587,0.0293,0.0244,15.136612
0.0489,0.0391,0.0342,0.0293,0.088,15.158452
0.044,0.0196,0.0293,0.0244,0.0391,15.181332
0.0293,0.0342,0.0293,0.0196,0.0293,15.202132
0.0293,0.0196,0.0196,0.0196,0.0293,15.222932
0.0244,0.0293,0.0342,0.0293,0.0244,15.243732
0.0196,0.0147,0.0098,0.0196,0.0147,15.264532
0.0196,0.0293,0.0196,0.0342,0.0342,15.285332
0.044,0.0196,0.044,0.0196,0.0196,15.306132
0.0196,0.0244,0.0098,0.0391,0.0196,15.326932
0.0196,0.0196,0.0147,0.0196,0.0391,15.347732
0.0244,0.0342,0.0196,0.044,0.0196,15.368532
0.0196,0.0147,0.0196,0.0196,0.0196,15.389332
0.0244,0.0196,0.0244,0.0147,0.0196,15.410132
0.0391,0.0196,0.0293,0.044,0.0293,15.430932
0.0293,0.0538,0.0293,0.0489,0.0391,15.451732
0.0342,0.0196,0.0244,0.0244,0.0147,15.474612
0.0391,0.0293,0.0196,0.0342,0.0293,15.495412
0.0196,0.0098,0.0489,0.0342,0.0391,15.516212
0.044,0.044,0.0293,0.0293,0.0489,15.538052
0.0538,0.0342,0.0489,0.0342,0.0244,15.559892
0.0538,0.0342,0.0244,0.0293,0.0244,15.582772
0.0147,0.0244,0.0244,0.0244,0.0196,15.604612
0.0196,0.0147,0.0196,0.0196,0.0147,15.625412
0.0244,0.0147,0.0196,0.0147,0.0196,15.646212
0.0196,0.0196,0.0196,0.0196,0.0147,15.667012
0.0196,0.0196,0.0196,0.0147,0.0196,15.687812
0.0196,0.0196,0.0196,0.0196,0.0196,15.708612
0.0196,0.0196,0.0147,0.0147,0.0147,15.729412
0.0196,0.0147,0.0293,0.0244,0.0196,15.750212
0.0196,0.0196,0.0196,0.0196,0.0196,15.771012
0.0196,0.0098,0.0147,0.0196,0.0196,15.791812
0.0196,0.0147,0.0147,0.0196,0.0196,15.81262
0.0196,0.0196,0.0196,0.0196,0.0196,15.833412
0.0196,0.0147,0.0196,0.0147,0.0098,15.854212
0.0196,0.0196,0.0196,0.0196,0.0147,15.875012
0.0196,0.0196,0.0147,0.0196,0.0147,15.895812
0.0196,0.0147,0.0147,0.0196,0.0196,15.916612
0.0391,0.0244,0.0293,0.0196,0.0293,15.937412
0.0391,0.0196,0.0293,0.0147,0.0196,15.958212
0.044,0.0244,0.0293,0.0293,0.0196,15.979012
0.0342,0.0342,0.0196,0.0635,0.0196,15.999812
0.0244,0.0147,0.0147,0.0244,0.0244,16.021652
0.0196,0.0147,0.0196,0.0147,0.0196,16.042452
0.0147,0.0196,0.0196,0.0147,0.0196,16.063252
0.0196,0.0196,0.0196,0.0147,0.0196,16.084052
0.0196,0.0196,0.0196,0.0196,0.0196,16.104852
0.0196,0.0147,0.0196,0.0196,0.0244,16.125652
0.0196,0.0196,0.0147,0.0196,0.0196,16.146452
0.0147,0.0196,0.0196,0.0196,0.0147,16.167252
0.0196,0.0196,0.0244,0.0147,0.0147,16.188052
0.0196,0.0147,0.0196,0.0196,0.0196,16.208852
0.0196,0.0147,0.0196,0.0196,0.0196,16.229652
0.0196,0.0147,0.0147,0.0244,0.0196,16.250452
0.0293,0.0391,0.0196,0.0391,0.0244,16.271252
