Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V,Timestamp_s
0.0635,0.0782,0.1124,0.0391,0.0733,9.502932
0.0587,0.0489,0.0391,0.0733,0.0489,9.526852
0.0196,0.0635,0.0489,0.044,0.0489,9.550772
0.044,0.0587,0.0635,0.0684,0.0489,9.573652
0.0635,0.0342,0.044,0.044,0.0391,9.597572
0.0293,0.0342,0.0391,0.044,0.088,9.618372
0.0635,0.0831,0.0391,0.044,0.0538,9.639172
0.0391,0.0538,0.0342,0.0635,0.0538,9.662052
0.0342,0.0538,0.0489,0.044,0.0733,9.684932
0.1026,0.0196,0.0391,0.0293,0.0538,9.707812
0.1124,0.0782,0.044,0.1124,0.0391,9.729652
0.0733,0.0391,0.0929,0.088,0.132,9.752532
0.1124,0.0391,0.0587,0.0684,0.1417,9.776452
0.1075,0.0733,0.132,0.0538,0.0587,9.800372
0.0538,0.0733,0.0733,0.0929,0.0391,9.825332
0.0489,0.044,0.0538,0.0782,0.0391,9.849252
0.0684,0.0391,0.0489,0.0635,0.0538,9.872132
0.0391,0.0489,0.0391,0.0391,0.0635,9.896052
0.0293,0.0391,0.0391,0.0391,0.0538,9.917892
0.044,0.0391,0.0538,0.0587,0.0391,9.938692
0.0587,0.0489,0.044,0.0587,0.0635,9.960532
0.0782,0.1711,0.1075,0.132,0.0929,9.984452
0.1417,0.1173,0.1124,0.0978,0.176,10.009412
0.1026,0.0489,0.0684,0.0733,0.1026,10.035412
0.2102,0.088,0.1124,0.1662,0.044,10.061412
0.0587,0.1515,0.088,0.0635,0.1173,10.086372
0.0978,0.0587,0.1124,0.0831,0.088,10.112372
0.0538,0.0587,0.0733,0.0489,0.0538,10.138372
0.0538,0.0587,0.0391,0.0391,0.044,10.164372
0.0684,0.0538,0.0684,0.0538,0.0489,10.187252
0.0978,0.1222,0.1564,0.0733,0.0391,10.213252
0.0538,0.0391,0.0733,0.0733,0.0293,10.238212
0.0489,0.0929,0.088,0.0489,0.0733,10.262132
0.0489,0.044,0.0489,0.0293,0.0587,10.28814
0.0391,0.0831,0.0391,0.0489,0.044,10.312052
0.0391,0.0929,0.0782,0.1271,0.0831,10.334932
0.1173,0.0733,0.0929,0.1515,0.1417,10.359892
0.044,0.0733,0.1271,0.0391,0.1026,10.385892
0.0391,0.1515,0.0489,0.0782,0.0782,10.409812
0.044,0.088,0.0684,0.0733,0.0831,10.434772
0.1124,0.0587,0.0391,0.0635,0.1515,10.459732
0.0831,0.0782,0.0489,0.0929,0.0635,10.484692
0.0635,0.0684,0.0733,0.1124,0.0538,10.510692
0.0587,0.0538,0.0391,0.044,0.0684,10.536692
0.0684,0.0538,0.0635,0.0733,0.0342,10.560612
0.0489,0.0635,0.0635,0.0587,0.0929,10.585572
0.1026,0.0782,0.1711,0.2297,0.1026,10.611572
0.1417,0.1466,0.1906,0.1955,0.132,10.637572
0.0782,0.1515,0.0684,0.0978,0.0684,10.663572
0.1857,0.0733,0.1515,0.1124,0.0978,10.689572
0.088,0.1222,0.1271,0.0733,0.0831,10.715572
0.0929,0.0782,0.0733,0.1026,0.0538,10.741572
0.0684,0.044,0.1026,0.0293,0.0391,10.767572
0.0587,0.0342,0.044,0.0342,0.0635,10.790452
0.0733,0.0391,0.088,0.0831,0.088,10.813332
0.2884,0.2102,0.1026,0.1369,0.0831,10.838292
0.0733,0.1026,0.0391,0.0391,0.088,10.864292
0.0929,0.0831,0.0587,0.1808,0.1075,10.888212
0.0635,0.0782,0.0635,0.0196,0.0831,10.914212
0.0635,0.1515,0.044,0.0782,0.0391,10.939172
0.0782,0.1026,0.1124,0.1026,0.1222,10.963092
0.0391,0.0929,0.0978,0.0684,0.0978,10.989092
0.1124,0.1613,0.0978,0.0391,0.0978,11.014052
0.1075,0.0489,0.0782,0.0489,0.0733,11.039012
0.0587,0.0538,0.0587,0.0587,0.0684,11.065012
0.0587,0.0391,0.0587,0.0831,0.1124,11.091012
0.0342,0.0391,0.0489,0.0587,0.0587,11.115972
0.0733,0.0635,0.0831,0.0391,0.0342,11.139892
0.0489,0.0293,0.0635,0.0635,0.044,11.163812
0.0587,0.0635,0.0684,0.0538,0.0684,11.187732
0.0391,0.0929,0.0538,0.132,0.0831,11.213732
0.0684,0.0635,0.0391,0.0978,0.0978,11.238692
0.1271,0.1271,0.0391,0.0929,0.1173,11.263652
0.0391,0.0489,0.0538,0.0684,0.1808,11.288612
0.0929,0.1271,0.2835,0.1564,0.1026,11.313572
0.0587,0.0635,0.0635,0.1515,0.0733,11.339572
0.132,0.0978,0.088,0.0391,0.1026,11.365572
0.0391,0.0831,0.0538,0.0635,0.0635,11.390532
0.0391,0.0635,0.0391,0.0342,0.044,11.415492
0.0538,0.0489,0.0684,0.0538,0.0684,11.437332
0.0635,0.0538,0.088,0.0391,0.0587,11.463332
0.0391,0.0538,0.0587,0.0929,0.0733,11.488292
0.0538,0.0684,0.0587,0.0684,0.0391,11.513252
0.132,0.0538,0.0538,0.088,0.044,11.538212
0.1124,0.0684,0.0391,0.0831,0.0391,11.563172
0.0782,0.0342,0.0733,0.0831,0.0196,11.587092
0.0391,0.088,0.0782,0.0196,0.0635,11.611012
0.1124,0.2297,0.1417,0.0733,0.1515,11.634932
0.1515,0.0342,0.1222,0.0929,0.1662,11.660932
0.0831,0.1271,0.044,0.0635,0.0733,11.6859
0.1026,0.0489,0.0733,0.0929,0.088,11.710852
0.1075,0.1124,0.0831,0.0782,0.0538,11.736852
0.1271,0.0929,0.0391,0.1417,0.1173,11.762852
0.0782,0.1026,0.044,0.0391,0.0684,11.787812
0.0831,0.0587,0.1026,0.0733,0.0684,11.811732
0.0489,0.0684,0.0391,0.1026,0.0489,11.837732
0.0929,0.0733,0.1515,0.1124,0.0929,11.862692
0.1222,0.1075,0.1124,0.0635,0.0635,11.888692
0.0831,0.0587,0.1857,0.0635,0.0978,11.914692
0.0635,0.0538,0.0978,0.0733,0.1124,11.940692
0.0929,0.0244,0.0929,0.1222,0.0929,11.966692
0.1271,0.0733,0.1026,0.0978,0.1711,11.991652
0.0391,0.0391,0.0293,0.0733,0.1124,12.017652
0.088,0.0978,0.1515,0.1417,0.1026,12.040532
0.088,0.0684,0.0587,0.0489,0.0342,12.066532
0.0635,0.044,0.0684,0.0831,0.0733,12.091492
0.0587,0.0538,0.0782,0.0733,0.0489,12.116452
0.0733,0.0293,0.0831,0.0635,0.0391,12.142452
0.088,0.1271,0.088,0.1026,0.0489,12.166372
0.0489,0.0391,0.0782,0.0489,0.0196,12.192372
0.088,0.0929,0.0782,0.0733,0.044,12.216292
0.0635,0.044,0.0733,0.0733,0.088,12.241252
0.0391,0.132,0.0538,0.1124,0.0538,12.266212
0.0391,0.1026,0.0733,0.0635,0.088,12.291172
0.1271,0.1124,0.1271,0.2102,0.044,12.316132
0.0587,0.0196,0.1515,0.1906,0.0733,12.341092
0.0391,0.0587,0.1124,0.0635,0.0489,12.366052
0.1466,0.0635,0.0293,0.0538,0.0635,12.391012
0.0391,0.0684,0.132,0.0635,0.0635,12.415972
0.0782,0.0391,0.0929,0.0782,0.0684,12.440932
0.044,0.0635,0.0538,0.0538,0.044,12.465892
0.044,0.0489,0.0538,0.0489,0.0538,12.489812
0.0684,0.0489,0.0489,0.0293,0.0489,12.514772
0.0489,0.0587,0.044,0.0293,0.0293,12.539732
0.0733,0.0733,0.0587,0.1075,0.1026,12.562612
0.1466,0.0587,0.088,0.1662,0.1026,12.588612
0.044,0.0391,0.0391,0.0342,0.0391,12.614612
0.0391,0.0342,0.0293,0.0538,0.0293,12.635412
0.0538,0.0342,0.0293,0.0342,0.0684,12.657252
0.0635,0.0391,0.0538,0.0635,0.0244,12.680132
0.0635,0.0782,0.0391,0.0244,0.0733,12.704052
0.0293,0.0733,0.044,0.0733,0.044,12.727972
0.0782,0.0391,0.0587,0.0391,0.0733,12.75086
0.0391,0.0733,0.0489,0.0293,0.0733,12.774772
0.088,0.0635,0.0782,0.0587,0.0489,12.798692
0.088,0.0538,0.0587,0.0391,0.0587,12.824692
0.0391,0.0635,0.0635,0.0391,0.0635,12.849652
0.0831,0.0831,0.044,0.0489,0.0929,12.873572
0.0929,0.0538,0.0733,0.0342,0.0538,12.898532
0.0391,0.0733,0.0733,0.0733,0.0489,12.923492
0.0635,0.0831,0.1026,0.0733,0.0391,12.948452
0.044,0.0978,0.0733,0.0391,0.044,12.973412
0.0342,0.0733,0.0538,0.0978,0.0978,12.996292
0.132,0.0831,0.1515,0.1369,0.0929,13.021252
0.0684,0.0929,0.0733,0.0929,0.1515,13.047252
0.0782,0.1222,0.132,0.0489,0.0733,13.073252
0.044,0.0782,0.1026,0.0929,0.0929,13.099252
0.0684,0.044,0.1026,0.0489,0.0391,13.124212
0.044,0.0538,0.0489,0.0391,0.0929,13.148132
0.0538,0.0489,0.0489,0.0538,0.0391,13.172052
0.0587,0.0391,0.0489,0.0538,0.0635,13.197012
0.0391,0.0587,0.0587,0.0342,0.0538,13.221972
0.0538,0.0733,0.0391,0.0391,0.0391,13.245892
0.1515,0.132,0.0929,0.044,0.0391,13.268772
0.0635,0.0929,0.0733,0.0929,0.0733,13.292692
0.0733,0.0733,0.044,0.0587,0.0733,13.318692
0.0538,0.0635,0.0684,0.0587,0.0733,13.343652
0.0587,0.0684,0.1222,0.0831,0.0489,13.369652
0.0635,0.0391,0.0978,0.0635,0.0538,13.395652
0.0782,0.0782,0.1417,0.1026,0.0782,13.420612
0.132,0.0635,0.0684,0.0489,0.1222,13.446612
0.0733,0.0342,0.1026,0.0831,0.0391,13.472612
0.0293,0.0538,0.0929,0.0635,0.0391,13.496532
0.0391,0.0538,0.0635,0.0342,0.0293,13.520452
0.0978,0.0538,0.0635,0.0635,0.0635,13.543332
0.0587,0.0538,0.0587,0.0391,0.0538,13.569332
0.0489,0.0587,0.0342,0.0489,0.0684,13.594292
0.0538,0.044,0.0489,0.088,0.0538,13.619252
0.044,0.0538,0.0587,0.0782,0.0635,13.644212
0.0929,0.0782,0.0782,0.0391,0.044,13.669172
0.0978,0.0929,0.0391,0.0489,0.1515,13.693092
0.0684,0.0635,0.0538,0.0782,0.088,13.718052
0.044,0.088,0.0782,0.0587,0.044,13.744052
0.0489,0.1515,0.0782,0.0635,0.0587,13.767972
0.0831,0.0391,0.0684,0.1124,0.0978,13.793972
0.0489,0.044,0.0733,0.0587,0.0733,13.818932
0.0978,0.044,0.044,0.0635,0.0244,13.843892
0.044,0.044,0.0391,0.0342,0.0244,13.866772
0.0733,0.0538,0.0489,0.0635,0.0733,13.887572
0.0587,0.0391,0.0489,0.0733,0.1124,13.913572
0.0538,0.0733,0.0391,0.1075,0.088,13.938532
0.0391,0.044,0.044,0.0733,0.0635,13.963492
0.1026,0.0733,0.1075,0.044,0.0538,13.986372
0.0733,0.0635,0.0635,0.0489,0.0244,14.011332
0.0733,0.0391,0.0831,0.0391,0.0391,14.036292
0.0391,0.0489,0.0782,0.0635,0.044,14.059172
0.1124,0.0489,0.1026,0.0684,0.1515,14.083092
0.0733,0.0196,0.1124,0.1369,0.1173,14.109092
0.088,0.088,0.0929,0.0391,0.0587,14.134052
0.0538,0.1417,0.0587,0.0293,0.0635,14.159012
0.0929,0.0782,0.0733,0.0782,0.1515,14.183972
0.0538,0.0538,0.1026,0.0293,0.0782,14.209972
0.1026,0.0538,0.0831,0.0391,0.0391,14.234932
0.044,0.0293,0.0782,0.1026,0.0733,14.258852
0.0538,0.044,0.0489,0.044,0.0342,14.282772
0.0391,0.0538,0.0342,0.044,0.0635,14.305652
0.088,0.0293,0.0587,0.0489,0.0538,14.328532
0.0831,0.1124,0.0391,0.1173,0.0782,14.353492
0.0293,0.0733,0.0538,0.0391,0.0587,14.378452
0.0733,0.0587,0.1124,0.0391,0.0293,14.402372
0.0684,0.088,0.044,0.0391,0.0342,14.426292
0.0391,0.0538,0.044,0.0489,0.0391,14.449172
0.0342,0.0489,0.0587,0.0587,0.044,14.472052
0.0635,0.0391,0.0342,0.0391,0.0293,14.495972
0.0635,0.0684,0.0538,0.0391,0.0538,14.517812
0.044,0.044,0.044,0.0538,0.0538,14.542772
0.0587,0.0293,0.0391,0.0587,0.0538,14.565652
0.0489,0.0635,0.044,0.0587,0.0538,14.589572
0.088,0.0978,0.0391,0.0929,0.0489,14.61454
0.0635,0.0635,0.0391,0.0391,0.0244,14.639492
0.0782,0.1222,0.0978,0.0342,0.0684,14.662372
0.0635,0.0489,0.0489,0.044,0.0391,14.687332
0.1026,0.044,0.044,0.044,0.0391,14.711252
0.132,0.0538,0.1515,0.0587,0.088,14.733092
0.0489,0.0635,0.0831,0.0684,0.0635,14.759092
0.0929,0.0635,0.0733,0.088,0.0293,14.785092
0.0978,0.044,0.0587,0.1124,0.0978,14.810052
0.0391,0.0342,0.0391,0.0391,0.0538,14.835012
0.0733,0.0587,0.0733,0.0489,0.0391,14.856852
0.0782,0.0782,0.044,0.0684,0.0587,14.881812
0.0635,0.0489,0.044,0.0342,0.044,14.906772
0.0489,0.0538,0.0293,0.1173,0.0782,14.929652
0.0831,0.0587,0.044,0.0684,0.0391,14.954612
0.0635,0.0635,0.0538,0.0391,0.0733,14.978532
0.0538,0.0293,0.1026,0.1662,0.088,15.003492
0.1271,0.0635,0.132,0.0635,0.1124,15.028452
0.0391,0.0978,0.1808,0.132,0.0538,15.054452
0.0782,0.0831,0.0391,0.0684,0.0831,15.079412
0.0489,0.0342,0.0733,0.0587,0.0538,15.104372
0.0733,0.0929,0.0587,0.0391,0.0684,15.129332
0.044,0.0733,0.0587,0.0684,0.0342,15.154292
0.0489,0.0587,0.044,0.0293,0.0538,15.178212
0.0342,0.044,0.0489,0.044,0.0342,15.202132
0.0489,0.044,0.044,0.0538,0.044,15.223972
0.0489,0.0391,0.044,0.0342,0.044,15.246852
0.0538,0.0538,0.044,0.044,0.0391,15.268692
0.0391,0.0391,0.1906,0.0587,0.0929,15.291572
0.0733,0.0733,0.044,0.0684,0.0391,15.315492
0.0635,0.1075,0.1026,0.1026,0.0929,15.339412
0.0733,0.0978,0.088,0.0635,0.044,15.365412
0.0587,0.0342,0.0733,0.0733,0.0782,15.390372
0.044,0.0733,0.0635,0.0929,0.1075,15.415332
0.088,0.1222,0.0831,0.0978,0.1026,15.440292
0.0587,0.0831,0.0391,0.1222,0.1808,15.466292
0.1564,0.0684,0.1906,0.0391,0.0635,15.491252
0.0929,0.0538,0.044,0.0489,0.0635,15.516212
0.0391,0.0391,0.0538,0.044,0.0293,15.541172
0.0635,0.0733,0.1026,0.0733,0.0782,15.563012
0.044,0.044,0.044,0.0635,0.044,15.589012
0.0635,0.0635,0.0538,0.0635,0.044,15.610852
0.0538,0.0293,0.0538,0.0538,0.0342,15.635812
0.0684,0.0538,0.0684,0.044,0.0489,15.659732
0.0782,0.0342,0.1124,0.0391,0.088,15.684692
0.0538,0.0831,0.1026,0.0782,0.1026,15.708612
0.0538,0.0978,0.044,0.0782,0.088,15.734612
0.0782,0.1515,0.1124,0.1124,0.1124,15.759572
0.1515,0.0342,0.1075,0.044,0.0929,15.785572
0.0635,0.088,0.0831,0.0831,0.0733,15.809492
0.0733,0.0635,0.0782,0.0782,0.1075,15.835492
0.0342,0.0538,0.0684,0.0929,0.0929,15.861492
0.0684,0.0733,0.088,0.0538,0.0635,15.886452
0.044,0.0342,0.0391,0.0293,0.044,15.912452
0.0538,0.0293,0.0489,0.0733,0.0489,15.933252
0.0489,0.0342,0.0391,0.0489,0.044,15.958212
0.0635,0.1417,0.132,0.0929,0.0635,15.981092
0.0489,0.0293,0.0489,0.044,0.1075,16.007092
0.0929,0.0391,0.0978,0.0196,0.0391,16.031012
0.0733,0.0635,0.0293,0.0684,0.0831,16.053892
0.0635,0.0538,0.0489,0.0391,0.1026,16.07886
0.0684,0.0391,0.0733,0.0635,0.0929,16.103812
0.0782,0.0782,0.1222,0.0782,0.1271,16.128772
0.0929,0.1124,0.0391,0.132,0.1515,16.154772
0.0733,0.0831,0.1564,0.0684,0.0391,16.179732
0.0391,0.0635,0.0587,0.0733,0.0489,16.204692
0.1026,0.1124,0.0929,0.0538,0.0391,16.229652
0.0929,0.0782,0.0635,0.0587,0.0342,16.254612
0.0587,0.0587,0.0733,0.0489,0.0635,16.279572
0.0489,0.0489,0.0391,0.1124,0.0831,16.305572
0.0831,0.0929,0.0831,0.0293,0.0538,16.330532
0.0489,0.0587,0.088,0.1173,0.1026,16.355492
0.0978,0.1808,0.0782,0.1124,0.044,16.381492
0.1906,0.044,0.044,0.1271,0.0978,16.406452
0.0684,0.132,0.1124,0.0635,0.0782,16.430372
0.1124,0.0782,0.1417,0.0587,0.1124,16.456372
0.0635,0.0782,0.0391,0.0489,0.0489,16.482372
0.0733,0.0538,0.0684,0.0538,0.0489,16.507332
0.088,0.1417,0.0929,0.0391,0.0391,16.533332
0.0538,0.0684,0.0538,0.0342,0.0538,16.557252
0.1173,0.0635,0.044,0.0391,0.0733,16.582212
0.0684,0.0293,0.0293,0.0342,0.0538,16.606132
0.0391,0.0538,0.0635,0.0782,0.0391,16.629012
0.0391,0.0635,0.0391,0.044,0.0733,16.652932
0.0489,0.2199,0.0684,0.0587,0.0587,16.675812
0.132,0.0489,0.0489,0.0831,0.0293,16.701812
0.0391,0.0733,0.0587,0.1075,0.0684,16.726772
0.0929,0.0929,0.0391,0.0587,0.0635,16.751732
0.0538,0.0391,0.0391,0.0587,0.1417,16.776692
0.0929,0.0538,0.176,0.1417,0.0782,16.800612
0.0684,0.044,0.132,0.1417,0.0733,16.826612
0.0587,0.1124,0.0391,0.0342,0.0978,16.851572
0.044,0.0391,0.044,0.0635,0.0391,16.875492
0.0538,0.044,0.0831,0.0635,0.0733,16.897332
0.0538,0.0342,0.044,0.0733,0.1026,16.922292
0.0391,0.0391,0.044,0.0342,0.044,16.946212
0.0538,0.0489,0.0293,0.0342,0.0538,16.967012
0.0782,0.0684,0.0684,0.0831,0.1124,16.990932
0.0684,0.0489,0.0391,0.0489,0.0587,17.016932
0.1369,0.1417,0.0733,0.0635,0.0391,17.041892
0.1026,0.1515,0.0587,0.0391,0.1613,17.066852
0.0587,0.1075,0.1124,0.0391,0.0489,17.091812
0.0489,0.088,0.1075,0.0782,0.0244,17.116772
0.0391,0.0831,0.0538,0.0587,0.1026,17.141732
0.1222,0.1075,0.0391,0.0489,0.0635,17.166692
0.0733,0.0342,0.0391,0.0587,0.0342,17.191652
0.0635,0.0342,0.0342,0.0489,0.0489,17.214532
0.044,0.0342,0.0342,0.0293,0.0391,17.238452
0.0489,0.0244,0.0538,0.0391,0.0342,17.259252
0.0391,0.0342,0.044,0.0342,0.0342,17.282132
0.0391,0.0342,0.0342,0.0538,0.0391,17.302932
0.0782,0.0391,0.0684,0.0929,0.0635,17.324772
0.0489,0.0293,0.0489,0.044,0.0342,17.349732
0.0196,0.0244,0.0489,0.0587,0.0342,17.372612
0.0196,0.0196,0.044,0.0342,0.0684,17.395492
0.0538,0.0684,0.0391,0.0538,0.0684,17.417332
0.0391,0.0293,0.0196,0.0293,0.0293,17.442292
0.1124,0.1515,0.1124,0.0635,0.044,17.463092
0.1417,0.0587,0.0684,0.0782,0.0831,17.488052
0.0733,0.1075,0.0196,0.0978,0.1222,17.514052
0.132,0.0587,0.0684,0.0538,0.0635,17.539012
0.0342,0.0293,0.044,0.0538,0.0489,17.565012
0.0538,0.044,0.0538,0.0635,0.0489,17.587892
0.0587,0.044,0.0391,0.0342,0.0342,17.612852
0.0391,0.0342,0.0342,0.0342,0.0391,17.634692
0.0342,0.0342,0.0391,0.0391,0.0244,17.655492
0.0391,0.044,0.0342,0.0293,0.0391,17.6763
0.0293,0.044,0.0635,0.044,0.0293,17.697092
0.0733,0.088,0.0489,0.1075,0.0684,17.718932
0.1417,0.132,0.0489,0.1417,0.0978,17.744932
0.0587,0.0391,0.0684,0.0391,0.0293,17.770932
0.0342,0.0684,0.0342,0.0538,0.1173,17.793812
0.0831,0.0684,0.0635,0.0293,0.1173,17.817732
0.0391,0.1026,0.0831,0.176,0.1124,17.842692
0.0293,0.0391,0.0489,0.0293,0.0342,17.867652
0.0391,0.0342,0.0293,0.0587,0.0489,17.889492
0.0635,0.0587,0.0342,0.0342,0.0342,17.912372
