Timestamp_s,Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V
6.586452,0.00016615851296865276,-0.0005401367172390351,-0.0003292962938095927,0.0003945127163641693,-0.0006207907197258283
6.588016,-0.033528666580765684,-0.005043279012372641,-0.010127610921099284,-0.0036925979140488836,-0.001957430945603681
6.589452,-0.06296627109422662,-0.009127312878165574,-0.01883716217866887,-0.007410415843048941,-0.003135801903799696
6.59196,-0.08448167160980659,-0.012373309461127559,-0.02549382268961191,-0.010286407425256792,-0.0039300672405531605
6.61692,-0.09557138459368446,-0.01443566102124348,-0.029380405383124402,-0.011946385697618581,-0.004150483763108593
6.64188,-0.09522757004249123,-0.0150787470846576,-0.030109444740851303,-0.012165767374705861,-0.003675696627947353
6.6658,-0.08402757378467833,-0.01420513436219,-0.02766308780338313,-0.010901243416743022,-0.0024792582008302828
6.68972,-0.06397422461037286,-0.011872043743161151,-0.02238644651225268,-0.008298759666148474,-0.0006453725116470388
6.71468,-0.0381257179156271,-0.008293222019348113,-0.014937021500989306,-0.004676988027668985,0.0016304090829035774
6.7386,-0.010087777177395627,-0.0038242404258293935,-0.00619820055225784,-0.0004886190694999131,0.004058022970716363
6.76356,0.01654061901626608,0.0010692648177992785,0.002831215997684539,0.0037355744050313433,0.006287062060939731
6.78748,0.03867558143013514,0.005858810982978437,0.011157279029996659,0.007453078348096719,0.007954952957547737
6.81244,0.05413358239351039,0.010011692768525378,0.0179062907806162,0.010178487243961719,0.008742825869007232
6.83636,0.0618438801025644,0.013054573929845773,0.0224218527218928,0.011546681365635072,0.0084305232061556
6.86132,0.06187181781670409,0.014633878005864073,0.024332614551295314,0.01136261596519498,0.006941253879521108
6.88628,0.05526977343029883,0.014564266646822957,0.0235834043384936,0.009631211088835424,0.004367149465537901
6.91124,0.04379929519422137,0.01285743265866486,0.02042685860466677,0.006562776068126725,0.0009695218915526767
6.9362,0.029584305846626656,0.009725828794803677,0.015377598244767508,0.002552042053303761,-0.0028483336809023044
6.95908,0.014759375676178152,0.005559470785710716,0.009135879528271336,-0.0018679658549669905,-0.006593118816822697
6.983,0.0011695662136205307,0.0008779997352933787,0.0024917068897709503,-0.00609263557778517,-0.009751000328975025
7.00484,-0.009838079042809679,-0.0037359755675608827,-0.0037771783883540156,-0.009525367938016102,-0.011863836860923651
7.02668,-0.017512607822249986,-0.007713291816990988,-0.008999695841487791,-0.011659998571414752,-0.012599886330249584
7.04956,-0.02168961788836646,-0.010573838373036576,-0.01268622610691655,-0.012154755942367581,-0.011807349696992235
7.07348,-0.022694783535911915,-0.011990739159852132,-0.014575224720483827,-0.01088677451103793,-0.009541779365969515
7.0974,-0.021192425143356525,-0.011833931068193434,-0.014647422090553903,-0.007978166183931325,-0.006062590083390142
7.12132,-0.018014695918714536,-0.010186685659964875,-0.01310796509376549,-0.003788206478073513,-0.0017989092522691006
7.14212,-0.014003416594192119,-0.007332297449755483,-0.010341000515321892,0.0011290876782920514,0.0027100578941985933
7.16708,-0.009887781565132665,-0.0037123612190556655,-0.006844439188995032,0.00609747756862834,0.006890915008840892
7.18892,-0.0062097319398124766,0.0001377506345362124,-0.0031546915727508683,0.010411679185333523,0.010216470238258288
7.21284,-0.0032974930022393856,0.003667041065138349,0.00022810970970972512,0.013438004241122172,0.012278347395187555
7.23676,-0.0012788586966555474,0.006389188991175865,0.0029044980566377094,0.014707485156979104,0.012841016297854982
7.26172,-0.00012062803052092365,0.00795291341788916,0.00462159580316263,0.013987165462754494,0.011869709899773213
7.28564,0.0003205253000929838,0.008191615901492219,0.005295298955718919,0.01131833485252992,0.009529082941999131
7.30956,0.00024816379641409264,0.007144581906834044,0.005006909075931955,0.007015482021072003,0.006154117778167982
7.33452,-0.00011484034008437836,0.005046414689221238,0.003976083358725996,0.001625735749728797,0.0021988834954848376
7.35948,-0.000555250247547139,0.002286402076107561,0.0025153422833342964,-0.0041454486463708765,-0.0018282982947256797
7.38444,-0.0008874753083761034,-0.0006556608190860047,0.0009738621100846945,-0.009531566008870734,-0.005433310679083877
7.40836,-0.0009640098989993588,-0.0032868759628104168,-0.0003205174630891147,-0.01381116415081263,-0.008198598010269223
7.43228,-0.0006820843282325642,-0.005179453467380478,-0.0011123563715451565,-0.016407442752226744,-0.009831436428248786
7.45516,1.0756656680930397e-05,-0.006037270101931104,-0.0012555435488763055,-0.016967126401634138,-0.010192909676479357
7.47804,0.001111319219454916,-0.005740342797064365,-0.0007313719156330651,-0.01540759604040181,-0.009305602673681725
7.50196,0.0025567995848207454,-0.004360503157104654,0.0003539423982379451,-0.011926030425052202,-0.0073411068998372585
7.52484,0.0042246907619849245,-0.0021463068306439926,0.0017909171765184504,-0.006969876402295073,-0.004590896042333751
7.5498,0.005939371480779322,0.0005198226660356105,0.00330354465091714,-0.0011734998656085553,-0.0014256730653924954
7.57476,0.00748733375723546,0.0031848463798847407,0.004595013672846648,0.004729419288967252,0.0017511608185801523
7.59868,0.008641173208902574,0.005398306163441097,0.005395245454441235,0.010004955468023711,0.004550540219244892
7.6226,0.009190160828180596,0.006783681793314837,0.005503083751073325,0.014015376157650696,0.006640671472068058
7.64652,0.008973100372993,0.0070967183165803055,0.0048170638563637055,0.016299635895357406,0.007782201290626082
7.67148,0.007907882612652016,0.006261899455290177,0.003350682231072131,0.016627290053417246,0.007852833540510367
7.69644,0.006012080080793149,0.004381953479713521,0.0012306794262727594,0.015019342191779927,0.0068594479489834876
7.72036,0.0034101446694271113,0.0017197016438046779,-0.0013204248180303042,0.011734556297231696,0.004936692529408772
7.74532,0.0003250021198193978,-0.0013440396292745118,-0.0040139746765846945,0.007224914439251039,0.0023320883229414812
7.76924,-0.002945422756295169,-0.004369146678569453,-0.006531959452884241,0.0020683304668954665,-0.000621164870066074
7.79212,-0.006063569486188356,-0.006921824096431995,-0.008565515021809791,-0.003110371258943633,-0.0035413749306433817
7.81604,-0.008694309059666972,-0.008636957026298462,-0.009850359181554117,-0.007718354442371422,-0.006042212129073021
7.83996,-0.010547532313042542,-0.009268060023058041,-0.010195666493671564,-0.011262942257321927,-0.007779026809352643
