Timestamp_s,Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V
6.586452,0.005661195500195608,-0.00016788294149560495,0.00116227613281535,0.002382341341241624,0.004599148777301864
6.588016,-0.01585157688227592,0.008665258103801211,-0.0027823117959912547,0.0037693421542311484,-0.004367612185374042
6.589496,-0.034525467080789594,0.016294679209671425,-0.006210435694996652,0.004917224580296534,-0.012321998491382758
6.59404,-0.047896340319347634,0.021707436430742962,-0.008921523882937776,0.0057926580314793304,-0.018172396474015695
6.619,-0.05433513887487991,0.024231234037386116,-0.01076339847056035,0.006405784651199435,-0.021162763948040824
6.64396,-0.05327442852346942,0.023641543638139903,-0.011616702685806689,0.006799331650548773,-0.020980542305164163
6.66892,-0.04526024161566768,0.02019202962721626,-0.011392300475356488,0.007023258211248501,-0.017793060921143782
6.69388,-0.03182595485431574,0.014561176482798177,-0.010045482029827687,0.007101570687636567,-0.012208966399686017
6.71884,-0.015215590599440915,0.007724013912431253,-0.007604372214017344,0.007001999427626185,-0.005173727645203923
6.7438,0.0019920367713591536,0.0007726773828167718,-0.004203791578740696,0.006620505838056268,0.002181908964060043
6.76876,0.017293151388636994,-0.005280031551892094,-0.0001118139150307316,0.0057901811053030034,0.008715832952168191
6.79372,0.028635691067017174,-0.00967625945704498,0.004264240447900591,0.004318184487285879,0.01344461817244559
6.81868,0.03470489550550461,-0.012034045490716455,0.00840215408230827,0.002046243694573928,0.01568566425290935
6.84364,0.03507783490449998,-0.012390622677390533,0.0117224132362483,-0.0010779827982540383,0.015152462353166397
6.8686,0.030230076147227464,-0.011160707510900989,0.01367332554647753,-0.00493726671273736,0.011991008306046502
6.89356,0.021402005114393104,-0.009019619724214983,0.013829729458988771,-0.009208940291423917,0.006753360300841243
6.91852,0.010353917949334924,-0.006736362518010213,0.011985886013807763,-0.013372861453570684,0.00031248588874128075
6.94348,-0.0009452723184421535,-0.004991993565570915,0.008222010286232867,-0.0167703521906161,-0.006269803745565588
6.96844,-0.010643031288830327,-0.004221653134940157,0.0029275835042598527,-0.018709270797121664,-0.01190355561850762
6.9934,-0.01729001319042825,-0.004513914111990399,-0.0032278032059925438,-0.01859813340049731,-0.015637270028155167
7.01836,-0.020045606042269324,-0.005589628041222528,-0.009375618149034056,-0.016082764517858037,-0.016806060515439432
7.04332,-0.018774147874079255,-0.006866351931432809,-0.014571362736018148,-0.011155024551436602,-0.015138905734903804
7.06828,-0.014022328661785327,-0.007596750249018237,-0.01794107551928623,-0.004206257759152412,-0.010807816052901912
7.09324,-0.006887430948569601,-0.0070534144330464095,-0.018827986144915945,0.003992004473668599,-0.004409870920144221
7.1182,0.0011971182682476253,-0.004721515929381897,-0.016914588316972186,0.012382889732578872,0.003117039117676437
7.14316,0.008720291060378284,-0.0004570774257895252,-0.012298104998427054,0.019781263518454235,0.010633699375853949
7.16812,0.0143517498361176,0.005426395015545392,-0.005503811518010487,0.025065883679207316,0.01697412445676444
7.19308,0.01715698377093389,0.012167077953861564,0.0025699305512475886,0.027371137144646465,0.02112850348454314
