Timestamp_s,Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V
6.586468,0.001915179813994812,0.0009886190530034294,-6.950847437077293e-05,0.000612140293727472,0.0002901799416462394
6.588024,-0.030828923798502744,0.0008190509047608176,-0.0037284492100240897,-0.0014107844173628166,0.002616838652375628
6.589504,-0.06059240240875546,-0.00032432968008041184,-0.007448213803036705,-0.003926206792176202,0.003998446006459485
6.593028,-0.08420198655379048,-0.0027233931994402674,-0.010952818814449525,-0.0070732109930036905,0.004017956365896496
6.617988,-0.09919411008911817,-0.006251307582440874,-0.013889428452857285,-0.010745456059208342,0.002611041960256537
6.642948,-0.10409723671557815,-0.010351045093772071,-0.015860883080895588,-0.014565141188238376,9.479140809226504e-05
6.666868,-0.09858094978838187,-0.01412572436494199,-0.016484486196245148,-0.017926469472195408,-0.002896003705082895
6.690788,-0.08346021306710412,-0.016526225274826695,-0.015468062163576518,-0.02010323815102657,-0.00555239095185429
6.712628,-0.06056442045299009,-0.016597779367659868,-0.012688153328625754,-0.020400417529654775,-0.007082997005448066
6.734468,-0.03249745756540168,-0.013731332202898796,-0.008252099013966348,-0.01831879516412812,-0.0069103163979413905
6.755268,-0.0023251107718587696,-0.007861262500415295,-0.0025266939130857563,-0.013697279244004849,-0.0048257237606318575
6.778148,0.026770383333712816,0.0004402183869961515,0.003878699047343871,-0.006800285665516484,-0.001065656446692845
6.802068,0.05183083548963276,0.01000157598376706,0.01017816989628878,0.0016726846901444486,0.003711603524021099
6.825992,0.07042526080988831,0.019225595819402697,0.015517811948347207,0.010663475511096351,0.008547135040976601
6.849908,0.08089009911480016,0.02637134461150968,0.019110493283717157,0.018909012118016766,0.01237701963805427
6.874868,0.08248751986107934,0.029892840107439114,0.020373424978212033,0.025147745729727142,0.014261503093181027
6.899828,0.07546872715097054,0.02876745709035225,0.01904222414885518,0.028342341677456657,0.013598117255376914
6.924788,0.06103488359218704,0.02274481403808399,0.01523748561632725,0.02787679314399606,0.010271372374206906
6.949748,0.04119497768862159,0.012459051670502356,0.009467372741465665,0.023688722062041315,0.004704318337437342
6.974708,0.018528777260514457,-0.0006275163919909015,0.002561215088391182,0.01630809501866914,-0.0022022022820324043
6.999668,-0.004125767058641689,-0.014447996207179169,-0.004457681249801138,0.006790300795881206,-0.009232884502901094
7.023588,-0.024028751699238706,-0.026685455697722155,-0.010539545685443337,-0.0034484510289042344,-0.015092048326045493
7.047508,-0.038894944470573165,-0.03519330623532585,-0.0147867156435828,-0.012865981590434016,-0.018661085093371936
