Timestamp_s,Piezo_1_V,Piezo_2_V,Piezo_3_V,Piezo_4_V,Piezo_5_V
6.586452,-0.0004940744682327868,0.000770245483289259,0.0014703889082249664,0.0004316219232154687,-0.0006395370572183597
6.587984,-0.02864593148299703,0.0004591581586929795,-0.0014287972562796107,0.006307156750662434,0.003052282283659106
6.589464,-0.053418601169176544,0.0001651528623771449,-0.004433048872473226,0.010858487087822593,0.006032418634759715
6.591972,-0.07184941658683629,-0.00012765404028829104,-0.0072288157888156,0.013217019052364555,0.007931698603465353
6.616932,-0.08183906507321835,-0.0004164184177847964,-0.00944815832164053,0.012942601086395713,0.008597778086886523
6.641892,-0.08242271640758156,-0.0006701066417490137,-0.010712820661260223,0.010106554833564941,0.00811184918653078
6.662692,-0.07386827352101949,-0.0008318496812506478,-0.010697109186119925,0.005274640320872076,0.006757161121773978
6.686612,-0.05759301163830037,-0.0008326958791313766,-0.009199621395090632,-0.0006062370643690898,0.004946463787841289
6.710532,-0.03591949565862216,-0.0006129037648465476,-0.00620936784945677,-0.006394627083336818,0.0031244571801559485
6.732372,-0.011716015931364147,-0.00014472708713305233,-0.0019500609506256268,-0.010977124356553706,0.0016668380243261857
6.755252,0.012017945073865038,0.0005497730074416931,0.0031118749304972593,-0.013482894484284098,0.0007982824324876188
6.779172,0.032556404323352175,0.0013910561045797005,0.008304598669275094,-0.01344820739277007,0.0005474841564925093
6.804132,0.04778339772917549,0.0022472535309477197,0.012834163421079799,-0.010899467494285138,0.0007491139327370162
6.82702,0.05641821623529809,0.0029519291272812644,0.015904835796933487,-0.006339759695860352,0.0010921111966123661
6.850932,0.05810685694059105,0.0033316557954078505,0.01685827614449288,-0.0006432084044561635,0.0012033714047658861
6.874852,0.0533792420223449,0.003238748228951576,0.015306946507888842,0.005120398990183888,0.0007479105636454552
6.899812,0.043491519626364925,0.0025834107098369947,0.011235006457725022,0.00989485541935559,-0.0004772835940060294
6.923732,0.030187403596160133,0.0013592643250810985,0.005043191945334105,0.012838719985138714,-0.002477385073867216
6.946612,0.015420451100610721,-0.0003431735652513976,-0.002477350259058635,0.013478946121001008,-0.005037595349959705
